block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict,comb,comb_f0,comb_score,frame,nongauss
0,36,2,2.20,1,2.41,640959,Y4,,,0,11.213,clean,0,0,0.00,0,0
0,37,2,1.95,1,2.40,826120,Y2,,,0,11.164,clean,0,0,0.00,0,0
0,38,2,1.90,1,2.32,130266,Y4,,,0,11.074,clean,0,0,0.00,0,0
0,39,2,2.03,1,2.38,1207799,Y4,,,0,11.248,clean,0,0,0.00,0,0
0,40,2,2.26,1,2.39,1265913,Y2,,,0,11.575,clean,0,0,0.00,0,0
0,41,2,2.25,1,2.48,718385,Y4,,,0,11.567,clean,0,0,0.00,0,0
0,42,2,1.98,1,2.43,677258,Y4,,,0,11.385,clean,0,0,0.00,0,0
0,43,2,2.02,1,2.28,775337,Y4,,,0,11.203,clean,0,0,0.00,0,0
0,44,2,2.21,1,2.34,453025,Y2,,,0,10.770,clean,0,0,0.00,0,0
0,45,2,2.07,1,2.65,480205,Y2,,,0,10.437,clean,0,0,0.00,0,0
0,46,2,2.47,1,2.33,606805,Y2,,,0,10.594,clean,0,0,0.00,0,0
0,47,2,1.96,1,2.65,36120,Y2,,,0,10.833,clean,0,0,0.00,0,0
0,48,2,1.60,1,2.49,1344770,Y4,,,0,10.585,clean,0,0,0.00,0,0
0,49,2,2.27,1,2.32,1310796,Y4,,,0,10.157,clean,0,0,0.00,0,0
0,50,2,2.26,1,2.36,1032919,Y4,,,0,9.728,clean,0,0,0.00,0,0
0,51,2,2.69,1,2.32,1788,Y2,0.00/noise-like,0.00/noise-like,0,9.284,hump-note,0,0,0.00,0,0
0,52,2,2.53,1,2.37,802875,Y4,0.00/noise-like,0.00/noise-like,0,8.853,hump-note,0,0,0.00,0,0
0,53,2,2.74,1,2.55,463575,Y4,0.00/noise-like,0.24/noise-like,0,8.623,hump-note,0,0,0.00,0,0
0,54,2,3.09,1,2.38,82970,Y4,0.00/noise-like,0.24/noise-like,0,8.555,hump-note,0,0,0.00,0,0
0,55,2,3.32,1,7.48,1341,Y4,0.00/noise-like,0.00/noise-like,11,8.338,FAM-HIT,0,0,0.00,0,0
0,56,2,3.22,1,2.46,400633,Y4,0.24/noise-like,0.24/noise-like,0,7.698,hump-note,0,0,0.00,0,0
0,57,2,0,-1,0,0,-,,,0,7.090,QUARANTINE:dark-lane range=65 distinct=61,0,0,0.00,0,0
0,58,2,0,-1,0,0,-,,,10,6.599,QUARANTINE:dark-lane range=56 distinct=55,0,0,0.00,0,0
0,59,2,0,-1,0,0,-,,,0,5.903,QUARANTINE:dark-lane range=48 distinct=49,0,0,0.00,0,0
0,60,2,0,-1,0,0,-,,,0,5.181,QUARANTINE:dark-lane range=46 distinct=46,0,0,0.00,0,0
0,61,2,0,-1,0,0,-,,,0,4.591,QUARANTINE:dark-lane range=38 distinct=39,0,0,0.00,0,0
0,62,2,0,-1,0,0,-,,,0,3.887,QUARANTINE:dark-lane range=35 distinct=34,0,0,0.00,0,0
0,63,2,0,-1,0,0,-,,,0,3.194,QUARANTINE:dark-lane range=27 distinct=28,0,0,0.00,0,0
1,0,2,7.94,1,2.69,1107931,Y4,0.00/noise-like,0.00/noise-like,0,15.757,SPECTRAL-LINE,0,0,0.00,0,0
1,1,2,1.46,1,2.37,82344,Y2,,,0,15.352,clean,0,0,0.00,0,0
1,2,2,1.62,1,2.42,449449,Y2,,,0,15.383,clean,0,0,0.00,0,0
1,3,2,1.67,1,2.51,719011,Y2,,,0,15.699,clean,0,0,0.00,0,0
1,4,2,1.52,1,2.37,715256,Y4,,,0,15.777,clean,0,0,0.00,0,0
1,5,2,1.57,1,2.41,333041,Y4,,,0,15.689,clean,0,0,0.00,0,0
1,6,2,1.65,1,2.32,182569,Y2,,,0,15.465,clean,0,0,0.00,0,0
1,7,2,1.73,1,2.27,176668,Y4,,,0,15.062,clean,0,0,0.00,0,0
1,8,2,1.44,1,2.48,114262,Y4,,,0,14.706,clean,0,0,0.00,0,0
1,9,2,1.76,1,2.76,5186,Y4,,,9,14.498,clean,0,0,0.00,0,0
1,10,2,1.63,1,2.72,322849,Y4,,,0,14.444,clean,0,0,0.00,0,0
1,11,2,1.58,1,2.49,128746,Y4,,,0,14.334,clean,0,0,0.00,0,0
1,12,2,1.57,1,2.36,1409858,Y2,,,0,14.123,clean,0,0,0.00,0,0
1,13,2,1.55,1,2.35,1190364,Y2,,,0,13.707,clean,0,0,0.00,0,0
1,14,2,1.92,1,2.39,1146287,Y2,,,0,13.278,clean,0,0,0.00,0,0
1,15,2,1.92,1,2.45,23782,Y4,,,0,13.004,clean,0,0,0.00,0,0
1,16,2,1.84,1,2.42,261247,Y2,,,0,12.861,clean,0,0,0.00,0,0
1,17,2,1.94,1,2.72,1088798,Y2,,,0,12.948,clean,0,0,0.00,0,0
1,18,2,1.67,1,2.33,1197249,Y4,,,0,14.119,clean,0,0,0.00,0,0
1,19,2,2.15,1,2.66,1366228,Y2,,,0,13.372,clean,0,0,0.00,0,0
1,20,2,1.60,1,2.31,668585,Y2,,,0,13.169,clean,0,0,0.00,0,0
1,21,2,1.70,1,2.42,756651,Y4,,,0,13.039,clean,0,0,0.00,0,0
1,22,2,1.72,1,2.47,114441,Y2,,,0,12.920,clean,0,0,0.00,0,0
1,23,2,0,-1,0,0,-,,,28,12.941,QUARANTINE:sparkle n=28,0,0,0.00,0,0
1,24,2,1.67,1,8.73,2950,Y4,0.24/noise-like,0.24/noise-like,7,13.069,FAM-HIT,0,0,0.00,0,0
1,25,2,1.86,1,3.30,182480,Y4,0.00/noise-like,0.00/noise-like,3,13.186,FAM-HIT,0,0,0.00,0,0
1,26,2,1.87,1,2.42,1323938,Y2,,,0,13.068,clean,0,0,0.00,0,0
1,27,2,2.10,1,2.50,1427472,Y2,,,0,12.802,clean,0,0,0.00,0,0
1,28,2,1.77,1,2.33,968546,Y4,,,0,12.426,clean,0,0,0.00,0,0
1,29,2,2.13,1,2.33,829875,Y2,,,0,12.251,clean,0,0,0.00,0,0
1,30,2,1.83,1,2.40,1092911,Y2,,,3,12.079,clean,0,0,0.00,0,0
1,31,2,2.06,1,2.74,713378,Y2,,,0,11.927,clean,0,0,0.00,0,0
1,32,2,1.52,1,2.33,327408,Y2,,,0,11.889,clean,0,0,0.00,0,0
1,33,2,2.29,1,2.39,410110,Y2,,,0,11.725,clean,0,0,0.00,0,0
1,34,2,2.20,1,2.50,14484,Y4,,,1,11.517,clean,0,0,0.00,0,0
1,35,2,2.12,1,2.42,275731,Y2,,,0,11.363,clean,0,0,0.00,0,0
1,36,2,2.07,1,2.34,552624,Y2,,,0,11.256,clean,0,0,0.00,0,0
1,37,2,2.41,1,2.37,1065910,Y4,,,0,11.215,clean,0,0,0.00,0,0
1,38,2,2.27,1,2.45,863403,Y2,,,0,11.108,clean,0,0,0.00,0,0
1,39,2,2.42,1,2.35,816107,Y2,,,0,11.293,clean,0,0,0.00,0,0
1,40,2,2.01,1,2.42,1358896,Y4,,,0,11.618,clean,0,0,0.00,0,0
1,41,2,2.11,1,2.30,987947,Y2,,,3,11.620,clean,0,0,0.00,0,0
1,42,2,2.07,1,2.49,1079500,Y4,,,0,11.431,clean,0,0,0.00,0,0
1,43,2,1.99,1,2.36,834256,Y2,,,0,11.218,clean,0,0,0.00,0,0
1,44,2,2.13,1,2.36,289410,Y4,,,0,10.798,clean,0,0,0.00,0,0
1,45,2,2.13,1,2.41,1223177,Y4,,,0,10.480,clean,0,0,0.00,0,0
1,46,2,2.32,1,2.36,926256,Y2,,,0,10.615,clean,0,0,0.00,0,0
1,47,2,1.87,1,2.40,1226217,Y2,,,0,10.832,clean,0,0,0.00,0,0
1,48,2,1.47,1,2.36,344217,Y2,,,0,10.640,clean,0,0,0.00,0,0
1,49,2,2.20,1,2.47,305593,Y2,,,0,10.189,clean,0,0,0.00,0,0
1,50,2,2.36,1,2.26,163972,Y2,,,0,9.782,clean,0,0,0.00,0,0
1,51,2,2.33,1,2.27,1106411,Y2,,,0,9.322,clean,0,0,0.00,0,0
1,52,2,2.69,1,2.31,1411200,Y2,0.00/noise-like,0.24/noise-like,0,8.856,hump-note,0,0,0.00,0,0
1,53,2,3.18,1,2.30,659287,Y4,0.24/noise-like,0.24/noise-like,0,8.661,hump-note,0,0,0.00,0,0
1,54,2,3.12,1,2.50,1220047,Y2,0.00/noise-like,0.00/noise-like,0,8.580,hump-note,0,0,0.00,0,0
1,55,2,0,-1,0,0,-,,,41,8.389,QUARANTINE:sparkle n=41,0,0,0.00,0,0
1,56,2,3.79,1,9.91,1520,Y4,0.00/noise-like,0.00/noise-like,13,7.729,FAM-HIT,0,0,0.00,0,0
1,57,2,3.76,1,3.63,1341,Y4,0.00/noise-like,0.24/noise-like,7,7.120,FAM-HIT,0,0,0.00,0,0
1,58,2,0,-1,0,0,-,,,0,6.631,QUARANTINE:dark-lane range=61 distinct=59,0,0,0.00,0,0
1,59,2,0,-1,0,0,-,,,0,5.920,QUARANTINE:dark-lane range=58 distinct=53,0,0,0.00,0,0
1,60,2,0,-1,0,0,-,,,0,5.213,QUARANTINE:dark-lane range=44 distinct=45,0,0,0.00,0,0
1,61,2,0,-1,0,0,-,,,0,4.609,QUARANTINE:dark-lane range=41 distinct=40,0,0,0.00,0,0
1,62,2,0,-1,0,0,-,,,6,3.913,QUARANTINE:dark-lane range=34 distinct=35,0,0,0.00,0,0
1,63,2,0,-1,0,0,-,,,0,3.205,QUARANTINE:dark-lane range=27 distinct=28,0,0,0.00,0,0
