block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict
1,21,0,1.74,1,2.62,65267,Y2,,,0,14.912,clean
1,22,0,1.78,1,2.34,1035780,Y2,,,0,14.900,clean
1,23,0,1.50,1,2.29,1449108,Y4,,,0,15.367,clean
1,24,0,1.76,1,2.30,407606,Y2,,,0,16.237,clean
1,25,0,1.54,1,2.51,822008,Y4,,,0,16.568,clean
1,26,0,1.70,1,2.41,130087,Y4,,,0,15.852,clean
1,27,0,1.68,1,2.50,1206279,Y2,,,0,15.085,clean
1,28,0,1.58,1,2.55,1178116,Y2,,,0,14.750,clean
1,29,0,1.58,1,2.47,1395017,Y2,,,0,14.990,clean
1,30,0,1.68,1,2.49,501931,Y2,,,0,15.508,clean
1,31,0,1.36,1,2.38,152618,Y2,,,0,15.777,clean
1,32,0,3.16,1,2.47,15914,Y4,0.00/noise-like,0.00/noise-like,0,15.375,hump-note
1,33,0,1.68,1,2.29,743866,Y4,,,0,14.621,clean
1,34,0,1.55,1,2.27,613064,Y2,,,0,13.908,clean
1,35,0,1.79,1,2.34,808328,Y2,,,0,14.015,clean
1,36,0,1.71,1,2.46,1276910,Y2,,,0,14.375,clean
1,37,0,1.72,1,2.40,177205,Y2,,,0,14.312,clean
1,38,0,1.64,1,2.66,1283079,Y2,,,0,13.912,clean
1,39,0,1.85,1,2.38,151813,Y4,,,0,13.485,clean
1,40,0,1.87,1,2.30,1158714,Y4,,,0,13.104,clean
1,41,0,1.84,1,2.53,740111,Y2,,,0,13.032,clean
1,42,0,1.55,1,2.72,1008421,Y4,,,0,13.295,clean
1,43,0,1.98,1,2.32,1101583,Y4,,,0,13.658,clean
1,44,0,1.46,1,2.51,970781,Y4,,,0,13.362,clean
1,45,0,2.01,1,2.43,322312,Y4,,,0,12.848,clean
1,46,0,2.06,1,2.57,992417,Y2,,,0,12.560,clean
1,47,0,1.90,1,2.49,528395,Y2,,,0,12.756,clean
1,48,0,2.36,1,2.32,1391709,Y2,,,0,12.926,clean
1,49,0,1.95,1,2.64,874400,Y4,,,0,12.730,clean
1,50,0,1.66,1,2.37,1407623,Y2,,,0,12.176,clean
1,51,0,1.90,1,2.52,443906,Y2,,,0,11.195,clean
1,52,0,2.62,1,2.85,347435,Y4,0.00/noise-like,0.24/noise-like,0,10.127,hump-note
1,53,0,2.63,1,2.33,183552,Y2,0.00/noise-like,0.24/noise-like,0,9.627,hump-note
1,54,0,2.86,1,2.35,79125,Y4,0.24/noise-like,0.00/noise-like,0,9.418,hump-note
1,55,0,3.01,1,2.48,1138508,Y4,0.00/noise-like,0.00/noise-like,1,9.031,hump-note
1,56,0,3.26,1,2.43,347257,Y4,0.00/noise-like,0.00/noise-like,0,8.110,hump-note
1,57,0,0,-1,0,0,-,,,0,6.830,QUARANTINE:dark-lane range=68 distinct=60
1,58,0,0,-1,0,0,-,,,0,5.608,QUARANTINE:dark-lane range=54 distinct=49
1,59,0,0,-1,0,0,-,,,0,4.638,QUARANTINE:dark-lane range=39 distinct=40
1,60,0,0,-1,0,0,-,,,0,3.873,QUARANTINE:dark-lane range=34 distinct=34
1,61,0,0,-1,0,0,-,,,0,3.342,QUARANTINE:dark-lane range=29 distinct=30
1,62,0,0,-1,0,0,-,,,0,2.837,QUARANTINE:dark-lane range=27 distinct=27
1,63,0,0,-1,0,0,-,,,0,2.314,QUARANTINE:dark-lane range=20 distinct=21
