block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict
0,0,1,14.96,1,2.29,199646,Y4,0.24/noise-like,0.00/noise-like,0,20.475,SPECTRAL-LINE
0,1,1,1.47,1,2.42,241667,Y2,,,0,19.593,clean
0,2,1,1.52,1,2.39,1464844,Y4,,,0,18.559,clean
0,3,1,1.57,1,2.44,1448214,Y2,,,0,17.947,clean
0,4,1,1.42,1,2.47,533938,Y4,,,0,17.808,clean
0,5,1,1.44,1,2.38,845700,Y4,,,0,18.013,clean
0,6,1,1.80,1478,2.77,640690,Y2,,,0,17.959,clean
0,7,1,1.62,1,2.48,1319110,Y2,,,0,17.412,clean
0,8,1,1.43,1,2.44,15467,Y2,,,0,16.700,clean
0,9,1,1.42,1385,2.27,1386613,Y4,,,0,16.190,clean
0,10,1,1.55,1,2.39,510067,Y4,,,0,16.210,clean
0,11,1,1.60,1,2.32,427812,Y2,,,0,16.600,clean
0,12,1,1.67,1,2.51,1282275,Y2,,,0,16.856,clean
0,13,1,1.44,442,2.46,878960,Y4,,,0,16.678,clean
0,14,1,1.48,1,2.40,599474,Y4,,,0,16.171,clean
0,15,1,1.67,1,2.60,84221,Y2,,,0,15.893,clean
0,16,1,1.55,1,2.69,255704,Y4,,,0,16.158,clean
0,17,1,1.32,1034,2.28,956386,Y4,,,0,16.825,clean
0,18,1,1.62,843,2.52,1306951,Y2,,,0,19.167,clean
0,19,1,1.65,1,2.33,1082718,Y2,,,0,17.192,clean
0,20,1,1.61,1,2.35,850350,Y4,,,0,16.353,clean
0,21,1,1.41,1,2.36,356913,Y4,,,0,15.589,clean
0,22,1,1.37,1005,2.42,1376688,Y4,,,0,15.357,clean
0,23,1,1.51,1,2.59,585616,Y2,,,0,15.694,clean
0,24,1,1.38,1,2.83,592947,Y4,,,0,16.076,clean
0,25,1,1.68,1,2.40,536174,Y4,,,0,15.981,clean
0,26,1,1.45,1,2.48,486284,Y2,,,0,15.335,clean
0,27,1,1.55,640,2.42,345111,Y4,,,0,14.934,clean
0,28,1,1.84,1,2.37,1307487,Y2,,,0,14.406,clean
0,29,1,1.44,1,2.49,1097113,Y2,,,0,14.645,clean
0,30,1,1.60,1,2.60,90748,Y4,,,0,14.995,clean
0,31,1,1.90,1,2.43,381052,Y4,,,0,14.941,clean
0,32,1,1.40,1,2.42,1116961,Y2,,,0,14.369,clean
0,33,1,1.84,1,2.42,1018435,Y4,,,0,13.769,clean
0,34,1,1.65,1,2.66,1373470,Y2,,,0,13.622,clean
0,35,1,1.77,1,3.10,287265,Y4,0.00/noise-like,0.00/noise-like,0,13.983,FAM-HIT
0,36,1,1.60,1,2.33,367999,Y2,,,0,14.510,clean
0,37,1,1.60,1,2.33,1207799,Y2,,,0,14.651,clean
0,38,1,1.75,1,2.37,122398,Y4,,,0,14.134,clean
0,39,1,2.01,1,2.37,1054466,Y4,,,0,13.470,clean
0,40,1,2.04,1,2.22,214308,Y4,,,0,13.173,clean
0,41,1,1.86,1,2.39,567198,Y2,,,0,13.377,clean
0,42,1,1.69,1,2.47,104070,Y2,,,0,13.846,clean
0,43,1,1.82,1,2.42,742793,Y4,,,0,14.104,clean
0,44,1,2.08,1,2.33,144482,Y4,,,0,13.624,clean
0,45,1,1.90,1,2.50,736624,Y2,,,0,12.782,clean
0,46,1,2.11,1,2.53,1308739,Y4,,,0,12.234,clean
0,47,1,1.90,1,2.50,281185,Y4,,,0,12.118,clean
0,48,1,1.33,782,2.63,944406,Y2,,,0,12.318,clean
0,49,1,2.20,1,2.24,503004,Y2,,,0,12.361,clean
0,50,1,1.82,1,2.26,484407,Y2,,,0,11.899,clean
0,51,1,1.84,1,2.39,37998,Y4,,,0,11.056,clean
0,52,1,2.10,1,2.32,524104,Y2,,,0,10.276,clean
0,53,1,2.55,1,2.51,165313,Y2,0.00/noise-like,0.00/noise-like,0,9.720,hump-note
0,54,1,2.51,1,2.33,282258,Y4,0.00/noise-like,0.00/noise-like,0,9.347,hump-note
0,55,1,3.09,1,2.51,698090,Y4,0.24/noise-like,0.00/noise-like,0,8.835,hump-note
0,56,1,3.20,1,2.31,185966,Y4,0.00/noise-like,0.00/noise-like,0,7.951,hump-note
0,57,1,0,-1,0,0,-,,,0,6.759,QUARANTINE:dark-lane range=57 distinct=58
0,58,1,0,-1,0,0,-,,,0,5.730,QUARANTINE:dark-lane range=52 distinct=51
0,59,1,0,-1,0,0,-,,,0,4.858,QUARANTINE:dark-lane range=40 distinct=41
0,60,1,0,-1,0,0,-,,,0,4.156,QUARANTINE:dark-lane range=35 distinct=36
0,61,1,0,-1,0,0,-,,,0,3.552,QUARANTINE:dark-lane range=32 distinct=32
0,62,1,0,-1,0,0,-,,,0,2.956,QUARANTINE:dark-lane range=25 distinct=26
0,63,1,0,-1,0,0,-,,,0,2.397,QUARANTINE:dark-lane range=19 distinct=20
1,0,1,16.00,1,2.28,49531,Y2,0.24/noise-like,0.00/noise-like,0,20.470,SPECTRAL-LINE
1,1,1,1.60,1,2.57,163257,Y2,,,0,19.556,clean
1,2,1,1.34,714,2.27,726789,Y2,,,0,18.525,clean
1,3,1,1.39,1,2.43,335276,Y4,,,0,17.945,clean
1,4,1,1.34,68,2.48,555933,Y4,,,0,17.781,clean
1,5,1,1.45,1,2.34,129551,Y2,,,0,17.997,clean
1,6,1,1.72,1478,2.52,894338,Y4,,,0,17.943,clean
1,7,1,1.54,1,2.35,319898,Y2,,,0,17.407,clean
1,8,1,1.33,341,2.34,1461715,Y4,,,0,16.691,clean
1,9,1,1.57,1,2.34,1081467,Y4,,,0,16.193,clean
1,10,1,1.49,1,2.24,455260,Y2,,,0,16.206,clean
1,11,1,1.60,1,2.32,76711,Y2,,,0,16.596,clean
1,12,1,1.47,1,2.38,1145214,Y4,,,0,16.814,clean
1,13,1,1.39,1,2.39,403136,Y2,,,0,16.674,clean
1,14,1,1.46,1,2.35,942618,Y2,,,0,16.183,clean
1,15,1,1.45,1,2.43,945210,Y2,,,0,15.900,clean
1,16,1,1.35,1014,2.41,360847,Y2,,,0,16.192,clean
1,17,1,1.57,1,2.32,493616,Y4,,,0,16.848,clean
1,18,1,1.53,757,2.30,871271,Y2,,,0,19.218,clean
1,19,1,1.39,85,2.57,1119107,Y2,,,0,17.226,clean
1,20,1,1.40,376,2.34,1302660,Y4,,,0,16.297,clean
1,21,1,1.76,1,2.30,997871,Y2,,,0,15.603,clean
1,22,1,1.47,1,2.49,347793,Y2,,,0,15.353,clean
1,23,1,1.56,1,2.55,122041,Y4,,,0,15.695,clean
1,24,1,1.72,1,2.33,760674,Y4,,,0,16.102,clean
1,25,1,1.79,1,2.85,1361400,Y4,,,0,15.980,clean
1,26,1,1.65,1,2.35,1117319,Y2,,,0,15.335,clean
1,27,1,1.74,1,2.40,1014590,Y4,,,0,14.911,clean
1,28,1,1.57,1,2.64,6080,Y4,,,0,14.411,clean
1,29,1,1.47,1,2.31,731975,Y4,,,0,14.650,clean
1,30,1,1.72,1,2.30,775874,Y4,,,0,14.984,clean
1,31,1,1.70,1,2.55,346005,Y4,,,0,14.968,clean
1,32,1,1.40,893,2.40,1458496,Y4,,,0,14.375,clean
1,33,1,2.10,1,2.71,876993,Y4,,,0,13.781,clean
1,34,1,1.69,1,2.38,15199,Y4,,,0,13.601,clean
1,35,1,1.81,1,2.47,875920,Y2,,,0,13.992,clean
1,36,1,1.60,1,2.38,494689,Y2,,,0,14.496,clean
1,37,1,2.00,1,2.36,663668,Y4,,,0,14.625,clean
1,38,1,1.52,1,2.28,575334,Y4,,,0,14.135,clean
1,39,1,1.89,1,2.38,1378119,Y4,,,0,13.475,clean
1,40,1,1.77,1,2.46,1211554,Y4,,,0,13.159,clean
1,41,1,1.94,1,2.44,1189291,Y2,,,0,13.374,clean
1,42,1,2.07,1,2.19,358611,Y2,,,0,13.822,clean
1,43,1,1.49,1,2.57,1142085,Y4,,,0,14.080,clean
1,44,1,1.81,1,2.40,528753,Y4,,,0,13.604,clean
1,45,1,1.89,1,2.28,147879,Y4,,,0,12.795,clean
