block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict,comb,comb_f0,comb_score,frame,nongauss
0,30,1,1.52,1,2.35,739664,Y2,,,0,15.055,clean,0,0,0.00,0,0
0,31,1,1.72,1,2.58,131518,Y4,,,0,15.024,clean,0,0,0.00,0,0
0,32,1,1.34,152,2.60,177026,Y2,,,0,14.416,clean,0,0,0.00,0,0
0,33,1,1.75,1,2.57,364780,Y4,,,0,13.810,clean,0,0,0.00,0,0
0,34,1,1.97,1,2.48,354677,Y4,,,0,13.629,clean,0,0,0.00,0,0
0,35,1,1.93,1,2.53,1108021,Y4,,,0,13.991,clean,0,0,0.00,0,0
0,36,1,1.53,1,2.48,939041,Y2,,,0,14.507,clean,0,0,0.00,0,0
0,37,1,1.56,1,2.56,404209,Y2,,,0,14.646,clean,0,0,0.00,0,0
0,38,1,1.97,1,2.48,33885,Y4,,,0,14.178,clean,0,0,0.00,0,0
0,39,1,1.84,1,2.37,584900,Y4,,,0,13.524,clean,0,0,0.00,0,0
0,40,1,1.99,1,2.35,444978,Y4,,,0,13.197,clean,0,0,0.00,0,0
0,41,1,1.82,1,2.61,324458,Y2,,,0,13.379,clean,0,0,0.00,0,0
0,42,1,1.51,1,2.42,78142,Y2,,,0,13.885,clean,0,0,0.00,0,0
0,43,1,1.65,1,2.40,1186788,Y2,,,0,14.111,clean,0,0,0.00,0,0
0,44,1,2.10,1,2.45,1369804,Y2,,,0,13.588,clean,0,0,0.00,0,0
0,45,1,1.99,1,2.31,1044989,Y4,,,0,12.778,clean,0,0,0.00,0,0
0,46,1,1.79,1,2.41,787586,Y2,,,0,12.287,clean,0,0,0.00,0,0
0,47,1,2.24,1,2.41,1046777,Y2,,,0,12.146,clean,0,0,0.00,0,0
0,48,1,1.62,1234,2.56,172913,Y2,,,0,12.349,clean,0,0,0.00,0,0
0,49,1,2.13,1,2.60,910521,Y2,,,0,12.414,clean,0,0,0.00,0,0
0,50,1,2.20,1,2.42,636131,Y4,,,0,11.910,clean,0,0,0.00,0,0
0,51,1,2.06,1,2.48,682086,Y4,,,0,11.081,clean,0,0,0.00,0,0
0,52,1,1.97,1,2.46,1174718,Y4,,,0,10.282,clean,0,0,0.00,0,0
0,53,1,2.47,1,2.57,648648,Y4,,,0,9.736,clean,0,0,0.00,0,0
0,54,1,2.42,1,2.58,394374,Y4,,,0,9.355,clean,0,0,0.00,0,0
0,55,1,2.40,1,2.30,135899,Y2,,,0,8.878,clean,0,0,0.00,0,0
0,56,1,2.89,1,2.30,1410574,Y2,0.00/noise-like,0.42/WATCH,0,7.934,hump-note,0,0,0.00,0,0
0,57,1,0,-1,0,0,-,,,0,6.773,QUARANTINE:dark-lane range=60 distinct=59,0,0,0.00,0,0
0,58,1,0,-1,0,0,-,,,0,5.725,QUARANTINE:dark-lane range=48 distinct=49,0,0,0.00,0,0
0,59,1,0,-1,0,0,-,,,0,4.878,QUARANTINE:dark-lane range=42 distinct=43,0,0,0.00,0,0
0,60,1,0,-1,0,0,-,,,0,4.163,QUARANTINE:dark-lane range=37 distinct=38,0,0,0.00,0,0
0,61,1,0,-1,0,0,-,,,0,3.560,QUARANTINE:dark-lane range=31 distinct=32,0,0,0.00,0,0
0,62,1,0,-1,0,0,-,,,0,2.957,QUARANTINE:dark-lane range=26 distinct=27,0,0,0.00,0,0
0,63,1,0,-1,0,0,-,,,0,2.401,QUARANTINE:dark-lane range=21 distinct=22,0,0,0.00,0,0
1,0,1,10.50,1,2.38,135720,Y4,0.00/noise-like,0.24/noise-like,0,20.471,SPECTRAL-LINE,0,0,0.00,0,0
1,1,1,1.33,439,2.52,1199752,Y2,,,0,19.567,clean,0,0,0.00,0,0
1,2,1,1.36,1342,2.38,1239628,Y2,,,0,18.567,clean,0,0,0.00,0,0
1,3,1,1.49,1,2.71,166833,Y2,,,0,17.974,clean,0,0,0.00,0,0
1,4,1,1.45,1,2.45,1699,Y4,,,0,17.860,clean,0,0,0.00,0,0
1,5,1,1.45,1,2.45,1206011,Y2,,,0,18.057,clean,0,0,0.00,0,0
1,6,1,1.66,1478,2.34,863314,Y4,,,0,18.002,clean,0,0,0.00,0,0
1,7,1,1.42,1,2.48,589013,Y2,,,0,17.451,clean,0,0,0.00,0,0
1,8,1,1.70,1,2.44,118196,Y4,,,0,16.726,clean,0,0,0.00,0,0
1,9,1,1.45,1,2.31,1196802,Y2,,,0,16.227,clean,0,0,0.00,0,0
1,10,1,1.38,627,2.39,1424968,Y2,,,0,16.243,clean,0,0,0.00,0,0
1,11,1,1.52,1,2.32,755489,Y2,,,0,16.650,clean,0,0,0.00,0,0
1,12,1,1.45,1,2.70,1243114,Y4,,,0,16.857,clean,0,0,0.00,0,0
1,13,1,1.49,1,2.54,988841,Y4,,,0,16.709,clean,0,0,0.00,0,0
1,14,1,1.56,1,2.73,202596,Y2,,,0,16.195,clean,0,0,0.00,0,0
1,15,1,1.52,1,2.34,628889,Y2,,,0,15.904,clean,0,0,0.00,0,0
1,16,1,1.50,1,2.82,1022995,Y4,,,0,16.179,clean,0,0,0.00,0,0
1,17,1,1.46,1,2.40,863761,Y2,,,0,16.886,clean,0,0,0.00,0,0
1,18,1,1.57,744,2.39,361472,Y2,,,0,19.205,clean,0,0,0.00,0,0
1,19,1,1.49,1,2.55,294596,Y4,,,0,17.253,clean,0,0,0.00,0,0
1,20,1,1.46,1,2.39,236660,Y4,,,0,16.329,clean,0,0,0.00,0,0
1,21,1,1.72,1,2.52,320166,Y2,,,0,15.624,clean,0,0,0.00,0,0
1,22,1,1.62,1,2.83,229955,Y2,,,0,15.393,clean,0,0,0.00,0,0
1,23,1,1.76,1,2.47,1048207,Y4,,,0,15.729,clean,0,0,0.00,0,0
1,24,1,1.59,1,2.49,426829,Y2,,,0,16.139,clean,0,0,0.00,0,0
1,25,1,2.09,204,2.45,618696,Y2,,,0,15.967,clean,0,0,0.00,0,0
1,26,1,1.80,1,2.22,700504,Y2,,,0,15.392,clean,0,0,0.00,0,0
1,27,1,1.60,1,2.50,351012,Y2,,,0,15.002,clean,0,0,0.00,0,0
1,28,1,1.77,1,2.74,1152903,Y4,,,0,14.439,clean,0,0,0.00,0,0
1,29,1,1.97,1,2.48,1031399,Y2,,,0,14.661,clean,0,0,0.00,0,0
1,30,1,1.53,1,2.56,1367211,Y4,,,0,15.014,clean,0,0,0.00,0,0
1,31,1,1.47,1,2.33,1440346,Y4,,,0,14.979,clean,0,0,0.00,0,0
1,32,1,1.34,983,2.53,353873,Y4,,,0,14.390,clean,0,0,0.00,0,0
1,33,1,1.75,1,2.55,229329,Y4,,,0,13.814,clean,0,0,0.00,0,0
1,34,1,1.61,1,2.31,957727,Y4,,,0,13.622,clean,0,0,0.00,0,0
1,35,1,1.87,1,2.47,1436770,Y4,,,0,14.041,clean,0,0,0.00,0,0
1,36,1,1.68,1,2.29,103980,Y4,,,0,14.534,clean,0,0,0.00,0,0
1,37,1,1.38,219,2.30,886649,Y2,,,0,14.668,clean,0,0,0.00,0,0
1,38,1,1.60,1,2.64,981688,Y4,,,0,14.193,clean,0,0,0.00,0,0
1,39,1,1.64,1,2.32,109702,Y2,,,0,13.526,clean,0,0,0.00,0,0
1,40,1,1.84,1,2.50,405461,Y2,,,0,13.193,clean,0,0,0.00,0,0
1,41,1,1.72,1,2.41,158429,Y2,,,0,13.419,clean,0,0,0.00,0,0
1,42,1,1.84,1,2.48,612706,Y4,,,0,13.879,clean,0,0,0.00,0,0
1,43,1,1.83,1,2.34,1278698,Y4,,,0,14.114,clean,0,0,0.00,0,0
1,44,1,1.66,1,2.44,1115531,Y4,,,0,13.612,clean,0,0,0.00,0,0
1,45,1,1.78,1,2.36,22531,Y2,,,0,12.780,clean,0,0,0.00,0,0
1,46,1,1.61,1,2.36,895143,Y4,,,0,12.277,clean,0,0,0.00,0,0
1,47,1,1.98,1,2.39,350386,Y4,,,0,12.125,clean,0,0,0.00,0,0
1,48,1,1.71,1234,2.51,148773,Y2,,,0,12.340,clean,0,0,0.00,0,0
1,49,1,1.90,1,2.38,247210,Y4,,,0,12.418,clean,0,0,0.00,0,0
1,50,1,1.93,1,2.55,456959,Y2,,,0,11.935,clean,0,0,0.00,0,0
1,51,1,2.23,1,2.36,777930,Y2,,,0,11.080,clean,0,0,0.00,0,0
1,52,1,2.51,1,2.32,1192242,Y4,0.24/noise-like,0.00/noise-like,0,10.285,hump-note,0,0,0.00,0,0
1,53,1,2.38,1,2.36,1431495,Y4,,,0,9.715,clean,0,0,0.00,0,0
1,54,1,2.58,1,2.32,1375169,Y4,0.00/noise-like,0.24/noise-like,0,9.362,hump-note,0,0,0.00,0,0
1,55,1,2.70,1,2.44,344038,Y2,0.00/noise-like,0.24/noise-like,0,8.870,hump-note,0,0,0.00,0,0
1,56,1,2.73,1,2.45,92447,Y2,0.00/noise-like,0.24/noise-like,0,7.945,hump-note,0,0,0.00,0,0
1,57,1,0,-1,0,0,-,,,0,6.783,QUARANTINE:dark-lane range=60 distinct=61,0,0,0.00,0,0
1,58,1,0,-1,0,0,-,,,0,5.728,QUARANTINE:dark-lane range=50 distinct=49,0,0,0.00,0,0
1,59,1,0,-1,0,0,-,,,0,4.874,QUARANTINE:dark-lane range=47 distinct=43,0,0,0.00,0,0
1,60,1,0,-1,0,0,-,,,0,4.167,QUARANTINE:dark-lane range=36 distinct=37,0,0,0.00,0,0
1,61,1,0,-1,0,0,-,,,0,3.555,QUARANTINE:dark-lane range=32 distinct=32,0,0,0.00,0,0
1,62,1,0,-1,0,0,-,,,0,2.956,QUARANTINE:dark-lane range=29 distinct=30,0,0,0.00,0,0
1,63,1,0,-1,0,0,-,,,0,2.404,QUARANTINE:dark-lane range=20 distinct=21,0,0,0.00,0,0
2,0,1,10.41,1,2.43,810117,Y2,0.00/noise-like,0.00/noise-like,0,20.485,SPECTRAL-LINE,0,0,0.00,0,0
2,1,1,1.49,1,2.54,961304,Y4,,,0,19.602,clean,0,0,0.00,0,0
2,2,1,1.45,1,2.34,507385,Y2,,,0,18.536,clean,0,0,0.00,0,0
2,3,1,1.36,1136,2.42,683069,Y4,,,0,17.915,clean,0,0,0.00,0,0
2,4,1,1.42,1,2.37,534564,Y2,,,0,17.850,clean,0,0,0.00,0,0
2,5,1,1.39,1,2.54,483155,Y2,,,0,18.088,clean,0,0,0.00,0,0
2,6,1,1.37,1478,2.58,657499,Y4,,,0,17.977,clean,0,0,0.00,0,0
2,7,1,1.48,1,2.48,692278,Y4,,,0,17.426,clean,0,0,0.00,0,0
2,8,1,1.55,1,2.53,917763,Y4,,,0,16.723,clean,0,0,0.00,0,0
2,9,1,1.48,1,2.26,637650,Y4,,,0,16.204,clean,0,0,0.00,0,0
2,10,1,1.48,1,2.33,1275390,Y4,,,0,16.221,clean,0,0,0.00,0,0
2,11,1,1.53,1,2.26,289053,Y2,,,0,16.612,clean,0,0,0.00,0,0
2,12,1,1.47,1,2.41,344306,Y2,,,0,16.899,clean,0,0,0.00,0,0
2,13,1,1.56,1,2.44,1402438,Y4,,,0,16.690,clean,0,0,0.00,0,0
2,14,1,1.52,1,2.52,1345128,Y4,,,0,16.211,clean,0,0,0.00,0,0
2,15,1,1.72,1,2.43,983477,Y2,,,0,15.908,clean,0,0,0.00,0,0
2,16,1,1.45,1,2.30,1138151,Y2,,,0,16.162,clean,0,0,0.00,0,0
2,17,1,1.69,1,2.23,462949,Y4,,,0,16.845,clean,0,0,0.00,0,0
2,18,1,1.66,670,2.37,513375,Y2,,,0,19.222,clean,0,0,0.00,0,0
2,19,1,1.46,1,2.93,47743,Y2,,,0,17.216,clean,0,0,0.00,0,0
2,20,1,1.36,1239,2.24,1340210,Y4,,,0,16.356,clean,0,0,0.00,0,0
2,21,1,1.44,1,2.39,121325,Y2,,,0,15.634,clean,0,0,0.00,0,0
2,22,1,1.45,1,2.30,1144230,Y4,,,0,15.395,clean,0,0,0.00,0,0
2,23,1,1.48,1,2.30,396699,Y4,,,0,15.737,clean,0,0,0.00,0,0
2,24,1,1.52,1,2.46,118375,Y2,,,0,16.153,clean,0,0,0.00,0,0
2,25,1,2.03,204,2.46,693530,Y4,,,0,16.009,clean,0,0,0.00,0,0
2,26,1,1.65,1,2.23,289321,Y2,,,0,15.408,clean,0,0,0.00,0,0
2,27,1,1.69,1,2.40,159323,Y4,,,0,14.961,clean,0,0,0.00,0,0
2,28,1,1.68,1,2.23,954419,Y4,,,0,14.438,clean,0,0,0.00,0,0
2,29,1,1.61,1,2.29,767827,Y2,,,0,14.657,clean,0,0,0.00,0,0
2,30,1,1.62,1,2.44,1434445,Y2,,,0,15.042,clean,0,0,0.00,0,0
2,31,1,1.65,1,2.51,1044631,Y2,,,0,14.983,clean,0,0,0.00,0,0
2,32,1,1.66,1,2.37,920355,Y2,,,0,14.395,clean,0,0,0.00,0,0
2,33,1,1.70,1,2.42,1411557,Y4,,,0,13.816,clean,0,0,0.00,0,0
2,34,1,1.82,1,2.25,138313,Y2,,,0,13.634,clean,0,0,0.00,0,0
2,35,1,1.52,1,2.24,632554,Y2,,,0,13.982,clean,0,0,0.00,0,0
2,36,1,1.59,1,2.44,293344,Y2,,,0,14.539,clean,0,0,0.00,0,0
2,37,1,1.68,1,2.37,66787,Y4,,,0,14.684,clean,0,0,0.00,0,0
2,38,1,1.68,1,2.60,476986,Y4,,,0,14.166,clean,0,0,0.00,0,0
2,39,1,1.81,1,2.34,884414,Y4,,,0,13.499,clean,0,0,0.00,0,0
2,40,1,1.73,1,2.75,1199663,Y4,,,0,13.188,clean,0,0,0.00,0,0
2,41,1,1.61,1,2.45,151634,Y4,,,0,13.407,clean,0,0,0.00,0,0
2,42,1,1.76,1,2.38,1016021,Y2,,,0,13.901,clean,0,0,0.00,0,0
2,43,1,1.75,1,2.51,66876,Y2,,,0,14.107,clean,0,0,0.00,0,0
2,44,1,1.76,1,2.36,465095,Y2,,,0,13.619,clean,0,0,0.00,0,0
2,45,1,2.06,1,2.42,1377940,Y4,,,0,12.812,clean,0,0,0.00,0,0
2,46,1,1.71,1,2.34,1081020,Y4,,,0,12.261,clean,0,0,0.00,0,0
2,47,1,1.85,1,2.31,566483,Y2,,,0,12.149,clean,0,0,0.00,0,0
2,48,1,1.55,1234,2.47,90748,Y2,,,0,12.339,clean,0,0,0.00,0,0
2,49,1,1.93,1,2.28,1100689,Y2,,,0,12.406,clean,0,0,0.00,0,0
2,50,1,1.85,1,2.30,250697,Y4,,,0,11.937,clean,0,0,0.00,0,0
2,51,1,1.95,1,2.38,566930,Y2,,,0,11.097,clean,0,0,0.00,0,0
2,52,1,2.36,1,2.32,503361,Y4,,,0,10.309,clean,0,0,0.00,0,0
2,53,1,2.74,1,2.50,47922,Y2,0.00/noise-like,0.00/noise-like,0,9.729,hump-note,0,0,0.00,0,0
2,54,1,2.53,1,2.29,1334846,Y2,0.24/noise-like,0.00/noise-like,0,9.373,hump-note,0,0,0.00,0,0
2,55,1,2.74,1,2.39,115961,Y4,0.00/noise-like,0.00/noise-like,0,8.878,hump-note,0,0,0.00,0,0
2,56,1,3.13,1,2.47,14484,Y2,0.00/noise-like,0.00/noise-like,0,7.955,hump-note,0,0,0.00,0,0
2,57,1,0,-1,0,0,-,,,0,6.787,QUARANTINE:dark-lane range=59 distinct=58,0,0,0.00,0,0
2,58,1,0,-1,0,0,-,,,0,5.744,QUARANTINE:dark-lane range=51 distinct=50,0,0,0.00,0,0
2,59,1,0,-1,0,0,-,,,0,4.887,QUARANTINE:dark-lane range=45 distinct=42,0,0,0.00,0,0
2,60,1,0,-1,0,0,-,,,0,4.162,QUARANTINE:dark-lane range=35 distinct=35,0,0,0.00,0,0
2,61,1,0,-1,0,0,-,,,0,3.560,QUARANTINE:dark-lane range=32 distinct=33,0,0,0.00,0,0
2,62,1,0,-1,0,0,-,,,0,2.954,QUARANTINE:dark-lane range=26 distinct=27,0,0,0.00,0,0
2,63,1,0,-1,0,0,-,,,0,2.401,QUARANTINE:dark-lane range=19 distinct=20,0,0,0.00,0,0
3,0,1,10.77,1,2.35,438452,Y2,0.00/noise-like,0.00/noise-like,0,20.478,SPECTRAL-LINE,0,0,0.00,0,0
3,1,1,1.52,1,2.70,295937,Y2,,,0,19.570,clean,0,0,0.00,0,0
3,2,1,1.58,1,2.48,243902,Y4,,,0,18.566,clean,0,0,0.00,0,0
3,3,1,1.49,1,2.50,111848,Y4,,,0,17.981,clean,0,0,0.00,0,0
3,4,1,1.36,1,2.42,541627,Y4,,,0,17.857,clean,0,0,0.00,0,0
3,5,1,1.56,1,2.46,418603,Y2,,,0,18.034,clean,0,0,0.00,0,0
3,6,1,1.42,813,2.43,148863,Y4,,,0,18.012,clean,0,0,0.00,0,0
3,7,1,1.43,1,2.34,54896,Y2,,,0,17.425,clean,0,0,0.00,0,0
3,8,1,1.42,821,2.53,883251,Y4,,,0,16.737,clean,0,0,0.00,0,0
3,9,1,1.44,1,2.44,967920,Y2,,,0,16.239,clean,0,0,0.00,0,0
3,10,1,1.65,1,2.35,1188219,Y2,,,0,16.255,clean,0,0,0.00,0,0
3,11,1,1.37,1,2.30,972658,Y2,,,0,16.635,clean,0,0,0.00,0,0
3,12,1,1.45,1,2.20,537246,Y2,,,0,16.885,clean,0,0,0.00,0,0
3,13,1,1.53,1,2.75,1147002,Y4,,,0,16.716,clean,0,0,0.00,0,0
3,14,1,1.57,1,2.35,1265198,Y2,,,0,16.229,clean,0,0,0.00,0,0
3,15,1,1.53,1,2.88,545651,Y2,,,0,15.906,clean,0,0,0.00,0,0
3,16,1,1.55,1,2.34,561029,Y4,,,0,16.202,clean,0,0,0.00,0,0
3,17,1,1.36,392,2.58,894070,Y4,,,0,16.824,clean,0,0,0.00,0,0
3,18,1,1.63,731,2.45,1013786,Y2,,,0,19.200,clean,0,0,0.00,0,0
3,19,1,1.44,1,2.40,1342803,Y4,,,0,17.222,clean,0,0,0.00,0,0
3,20,1,1.46,1,2.65,502288,Y2,,,0,16.371,clean,0,0,0.00,0,0
3,21,1,1.62,1,2.36,1175612,Y2,,,0,15.641,clean,0,0,0.00,0,0
3,22,1,1.82,1,2.60,317663,Y4,,,0,15.414,clean,0,0,0.00,0,0
3,23,1,1.70,1,2.27,766665,Y4,,,0,15.769,clean,0,0,0.00,0,0
3,24,1,1.53,1,2.44,336349,Y2,,,0,16.154,clean,0,0,0.00,0,0
3,25,1,1.69,204,2.30,1350224,Y2,,,0,16.045,clean,0,0,0.00,0,0
3,26,1,1.80,1,2.40,908643,Y4,,,0,15.385,clean,0,0,0.00,0,0
3,27,1,1.75,1,2.36,151724,Y4,,,0,14.977,clean,0,0,0.00,0,0
3,28,1,1.54,1,2.54,99152,Y2,,,0,14.468,clean,0,0,0.00,0,0
3,29,1,1.70,1,2.43,109702,Y4,,,0,14.689,clean,0,0,0.00,0,0
3,30,1,1.66,1,2.33,495672,Y4,,,0,15.041,clean,0,0,0.00,0,0
3,31,1,1.56,1,2.77,345200,Y4,,,0,15.002,clean,0,0,0.00,0,0
3,32,1,1.33,1144,2.42,947714,Y2,,,1,14.441,clean,0,0,0.00,0,0
3,33,1,1.52,1,2.68,546187,Y2,,,0,13.805,clean,0,0,0.00,0,0
3,34,1,1.91,1,2.37,987589,Y2,,,0,13.664,clean,0,0,0.00,0,0
3,35,1,1.48,1,2.39,135988,Y2,,,0,14.020,clean,0,0,0.00,0,0
3,36,1,1.78,1,2.60,869125,Y4,,,0,14.536,clean,0,0,0.00,0,0
3,37,1,1.70,1,2.65,824064,Y2,,,0,14.667,clean,0,0,0.00,0,0
3,38,1,1.62,1,2.28,133574,Y2,,,0,14.178,clean,0,0,0.00,0,0
3,39,1,1.47,1,2.59,442475,Y4,,,0,13.532,clean,0,0,0.00,0,0
3,40,1,1.81,1,2.46,322580,Y2,,,0,13.200,clean,0,0,0.00,0,0
3,41,1,1.74,1,2.44,729203,Y2,,,0,13.398,clean,0,0,0.00,0,0
3,42,1,1.64,1,2.47,173718,Y4,,,0,13.854,clean,0,0,0.00,0,0
3,43,1,1.59,1,2.33,898451,Y2,,,0,14.115,clean,0,0,0.00,0,0
3,44,1,2.06,1,2.28,227541,Y2,,,0,13.620,clean,0,0,0.00,0,0
3,45,1,1.80,1,2.45,208497,Y4,,,0,12.778,clean,0,0,0.00,0,0
3,46,1,1.64,1,2.43,919282,Y2,,,0,12.284,clean,0,0,0.00,0,0
3,47,1,1.74,1,2.32,1420856,Y2,,,0,12.143,clean,0,0,0.00,0,0
3,48,1,1.71,1234,2.46,881821,Y4,,,0,12.327,clean,0,0,0.00,0,0
3,49,1,1.89,1,2.29,1290321,Y2,,,0,12.423,clean,0,0,0.00,0,0
3,50,1,1.87,1,2.49,418156,Y4,,,0,11.928,clean,0,0,0.00,0,0
3,51,1,2.14,1,2.38,1214772,Y4,,,0,11.105,clean,0,0,0.00,0,0
3,52,1,2.32,1,2.51,787675,Y2,,,0,10.296,clean,0,0,0.00,0,0
3,53,1,2.53,1,2.46,1072615,Y4,0.24/noise-like,0.00/noise-like,0,9.740,hump-note,0,0,0.00,0,0
3,54,1,2.58,1,2.44,1342803,Y2,0.24/noise-like,0.00/noise-like,0,9.375,hump-note,0,0,0.00,0,0
3,55,1,2.29,1,2.35,1197875,Y2,,,0,8.869,clean,0,0,0.00,0,0
3,56,1,3.18,1,2.44,6884,Y2,0.00/noise-like,0.00/noise-like,0,7.952,hump-note,0,0,0.00,0,0
3,57,1,0,-1,0,0,-,,,0,6.790,QUARANTINE:dark-lane range=55 distinct=56,0,0,0.00,0,0
3,58,1,0,-1,0,0,-,,,0,5.743,QUARANTINE:dark-lane range=49 distinct=50,0,0,0.00,0,0
3,59,1,0,-1,0,0,-,,,0,4.877,QUARANTINE:dark-lane range=42 distinct=41,0,0,0.00,0,0
3,60,1,0,-1,0,0,-,,,0,4.169,QUARANTINE:dark-lane range=35 distinct=35,0,0,0.00,0,0
3,61,1,0,-1,0,0,-,,,0,3.565,QUARANTINE:dark-lane range=32 distinct=32,0,0,0.00,0,0
3,62,1,0,-1,0,0,-,,,0,2.956,QUARANTINE:dark-lane range=23 distinct=24,0,0,0.00,0,0
3,63,1,0,-1,0,0,-,,,0,2.396,QUARANTINE:dark-lane range=22 distinct=23,0,0,0.00,0,0
4,0,1,12.89,1,2.44,486016,Y2,0.00/noise-like,0.24/noise-like,0,20.479,SPECTRAL-LINE,0,0,0.00,0,0
4,1,1,1.32,559,2.41,1155049,Y2,,,0,19.584,clean,0,0,0.00,0,0
4,2,1,1.49,1,2.48,1423180,Y2,,,0,18.593,clean,0,0,0.00,0,0
4,3,1,1.54,1,2.68,1464844,Y4,,,0,17.964,clean,0,0,0.00,0,0
4,4,1,1.32,88,2.43,618160,Y4,,,0,17.864,clean,0,0,0.00,0,0
4,5,1,1.52,1,2.51,323206,Y2,,,0,18.039,clean,0,0,0.00,0,0
4,6,1,1.37,1478,2.65,7153,Y2,,,0,17.995,clean,0,0,0.00,0,0
4,7,1,1.41,292,2.44,98884,Y2,,,0,17.430,clean,0,0,0.00,0,0
4,8,1,1.69,1,2.47,330359,Y2,,,0,16.741,clean,0,0,0.00,0,0
4,9,1,1.44,1,2.25,218153,Y4,,,0,16.220,clean,0,0,0.00,0,0
4,10,1,1.62,1,2.35,21368,Y2,,,0,16.272,clean,0,0,0.00,0,0
4,11,1,1.36,1,2.51,93698,Y2,,,0,16.605,clean,0,0,0.00,0,0
4,12,1,1.54,1,2.71,840515,Y2,,,0,16.881,clean,0,0,0.00,0,0
4,13,1,1.42,1188,2.38,670552,Y2,,,0,16.718,clean,0,0,0.00,0,0
4,14,1,1.55,1,2.58,1305968,Y4,,,0,16.223,clean,0,0,0.00,0,0
4,15,1,1.57,1,2.33,1457870,Y4,,,0,15.906,clean,0,0,0.00,0,0
4,16,1,1.35,925,2.34,543505,Y2,,,0,16.203,clean,0,0,0.00,0,0
4,17,1,1.41,1,2.27,336528,Y2,,,0,16.868,clean,0,0,0.00,0,0
4,18,1,1.62,688,2.42,42558,Y4,,,0,19.195,clean,0,0,0.00,0,0
4,19,1,1.35,1,2.72,1222998,Y2,,,0,17.227,clean,0,0,0.00,0,0
4,20,1,1.56,1,2.44,689596,Y4,,,0,16.365,clean,0,0,0.00,0,0
4,21,1,1.56,1,2.33,1101583,Y2,,,0,15.645,clean,0,0,0.00,0,0
4,22,1,1.45,1,2.72,855267,Y4,,,0,15.425,clean,0,0,0.00,0,0
4,23,1,1.55,1,2.19,810921,Y2,,,0,15.770,clean,0,0,0.00,0,0
4,24,1,1.33,1,2.52,623435,Y4,,,0,16.152,clean,0,0,0.00,0,0
4,25,1,2.01,204,4.71,2950,Y4,0.00/noise-like,0.00/noise-like,4,15.998,FAM-HIT,0,0,0.00,0,0
