block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,verdict
6,44,0,1.39,76,2.59,72956,Y2,,,clean
6,52,0,1.32,1132,2.46,242203,Y2,,,clean
6,60,0,1.43,188,2.56,265181,Y2,,,clean
7,4,0,1.46,1509,2.36,59545,Y2,,,clean
7,12,0,1.28,1259,2.46,1378208,Y2,,,clean
7,20,0,1.36,753,2.47,471711,Y2,,,clean
7,28,0,1.30,420,2.55,1218259,Y2,,,clean
7,36,0,1.31,844,2.46,712484,Y2,,,clean
7,44,0,1.30,172,2.44,837386,Y2,,,clean
7,52,0,1.35,796,2.30,173092,Y2,,,clean
7,60,0,1.29,1973,2.56,1016468,Y2,,,clean
8,4,0,1.35,179,2.40,435680,Y2,,,clean
8,12,0,1.39,1953,2.32,952095,Y2,,,clean
8,20,0,1.34,2015,2.30,186145,Y2,,,clean
8,28,0,1.29,953,2.37,1109898,Y2,,,clean
8,36,0,1.39,1035,2.46,338048,Y2,,,clean
8,44,0,1.37,1108,2.40,1458764,Y2,,,clean
8,52,0,1.37,1274,2.45,44703,Y2,,,clean
8,60,0,1.32,1197,2.31,567108,Y2,,,clean
9,4,0,1.31,1335,2.44,512302,Y2,,,clean
9,12,0,1.33,273,2.34,859201,Y2,,,clean
9,20,0,1.33,451,2.44,1449555,Y2,,,clean
9,28,0,1.38,1561,2.34,693530,Y2,,,clean
9,36,0,1.33,1248,2.57,608236,Y2,,,clean
9,44,0,1.34,1361,2.67,1304537,Y2,,,clean
9,52,0,1.33,556,2.41,1058131,Y2,,,clean
9,60,0,1.36,1167,2.55,1269221,Y2,,,clean
10,4,0,1.29,1414,2.50,222176,Y2,,,clean
10,12,0,1.34,907,2.54,372291,Y2,,,clean
10,20,0,1.36,194,2.39,471711,Y2,,,clean
10,28,0,1.34,950,2.92,321776,Y2,,,clean
10,36,0,1.36,331,2.27,179708,Y2,,,clean
10,44,0,1.34,1133,2.61,986964,Y2,,,clean
10,52,0,1.29,996,2.46,611097,Y2,,,clean
10,60,0,1.33,315,2.38,1427472,Y2,,,clean
11,4,0,1.33,82,2.47,1201719,Y2,,,clean
11,12,0,1.37,329,2.56,1397967,Y2,,,clean
11,20,0,1.34,667,2.43,736177,Y2,,,clean
11,28,0,1.38,2013,2.44,287265,Y2,,,clean
11,36,0,1.31,416,2.34,839263,Y2,,,clean
11,44,0,1.31,551,2.42,1112670,Y2,,,clean
11,52,0,1.36,1889,2.42,471979,Y2,,,clean
11,60,0,1.33,1360,2.45,715077,Y2,,,clean
12,4,0,1.33,1707,2.30,24050,Y2,,,clean
12,12,0,1.33,1548,2.39,747710,Y2,,,clean
12,20,0,1.35,1955,2.41,1202524,Y2,,,clean
12,28,0,1.39,138,2.54,1089603,Y2,,,clean
12,36,0,1.29,1886,2.54,11891,Y2,,,clean
12,44,0,1.28,1474,2.41,665724,Y2,,,clean
12,52,0,1.27,1987,2.34,1418352,Y2,,,clean
12,60,0,1.31,201,2.48,680923,Y2,,,clean
13,4,0,1.28,1666,2.51,1464844,Y2,,,clean
13,12,0,1.38,1187,2.21,412792,Y2,,,clean
13,20,0,1.27,928,2.32,1393497,Y2,,,clean
13,28,0,1.34,759,2.34,863314,Y2,,,clean
13,36,0,1.35,802,2.74,117749,Y2,,,clean
13,44,0,1.36,1237,2.37,595897,Y2,,,clean
13,52,0,1.30,1555,2.70,734299,Y2,,,clean
13,60,0,1.32,1619,2.34,547171,Y2,,,clean
14,4,0,1.31,859,2.39,1407981,Y2,,,clean
14,12,0,1.41,1414,2.54,1263320,Y2,,,clean
14,20,0,1.31,2032,2.47,1390636,Y2,,,clean
14,28,0,1.29,384,2.33,340194,Y2,,,clean
14,36,0,1.34,456,2.41,902116,Y2,,,clean
14,44,0,1.33,983,2.30,458747,Y2,,,clean
14,52,0,1.36,1839,2.29,1251698,Y2,,,clean
14,60,0,1.37,1271,2.29,1048923,Y2,,,clean
15,4,0,1.35,1334,2.27,723749,Y2,,,clean
15,12,0,1.32,959,2.35,380427,Y2,,,clean
15,20,0,1.35,1855,2.26,5633,Y2,,,clean
15,28,0,1.38,423,2.70,498176,Y2,,,clean
15,36,0,1.33,1410,2.53,1033455,Y2,,,clean
15,44,0,1.31,1704,2.31,1285315,Y2,,,clean
15,52,0,1.31,335,2.44,1404673,Y2,,,clean
15,60,0,1.29,1354,2.24,264376,Y2,,,clean
16,4,0,1.34,1772,2.50,5543,Y2,,,clean
16,12,0,1.37,1770,2.41,249892,Y2,,,clean
16,20,0,1.38,1248,2.36,1294613,Y2,,,clean
16,28,0,1.32,334,2.38,87708,Y2,,,clean
16,36,0,1.32,1947,2.37,293255,Y2,,,clean
16,44,0,1.33,1880,2.40,1446962,Y2,,,clean
16,52,0,1.31,1294,2.54,765145,Y2,,,clean
16,60,0,1.34,230,2.32,858128,Y2,,,clean
17,4,0,1.52,663,2.25,689417,Y2,,,clean
17,12,0,1.35,1504,2.70,1392514,Y2,,,clean
17,20,0,1.34,1404,2.52,733942,Y2,,,clean
17,28,0,1.40,272,2.56,116229,Y2,,,clean
17,36,0,1.33,1976,2.51,102013,Y2,,,clean
17,44,0,1.31,1071,2.33,218958,Y2,,,clean
17,52,0,1.34,471,2.26,734210,Y2,,,clean
17,60,0,1.32,1530,2.82,1255721,Y2,,,clean
18,4,0,1.37,418,2.45,1172751,Y2,,,clean
18,12,0,1.36,1450,2.58,598669,Y2,,,clean
18,20,0,1.34,889,2.45,128299,Y2,,,clean
18,28,0,1.30,625,2.43,1173556,Y2,,,clean
18,36,0,1.31,1196,2.36,130802,Y2,,,clean
18,44,0,1.33,859,2.31,1133502,Y2,,,clean
18,52,0,1.29,772,2.47,167191,Y2,,,clean
18,60,0,1.34,1000,2.24,553966,Y2,,,clean
19,4,0,1.36,449,2.40,1160324,Y2,,,clean
19,12,0,1.30,920,2.27,436932,Y2,,,clean
19,20,0,1.33,1632,2.24,837743,Y2,,,clean
19,28,0,1.39,7,2.34,175595,Y2,,,clean
19,36,0,1.31,400,2.35,1064569,Y2,,,clean
19,44,0,1.34,1178,2.45,179,Y2,,,clean
19,52,0,1.32,1663,2.23,1048744,Y2,,,clean
19,60,0,1.31,345,2.83,453025,Y2,,,clean
20,4,0,1.34,1753,2.66,577927,Y2,,,clean
20,12,0,1.32,1426,2.44,1240969,Y2,,,clean
20,20,0,1.36,1461,2.44,962913,Y2,,,clean
20,28,0,1.38,765,2.42,41038,Y2,,,clean
20,36,0,1.32,28,2.38,854015,Y2,,,clean
20,44,0,1.28,1298,2.37,1322865,Y2,,,clean
20,52,0,1.39,446,2.28,752538,Y2,,,clean
20,60,0,1.30,1654,2.52,891656,Y2,,,clean
21,4,0,1.42,982,2.50,359684,Y2,,,clean
21,12,0,1.34,1999,2.27,1222908,Y2,,,clean
21,20,0,1.38,528,2.48,737697,Y2,,,clean
21,28,0,1.31,1935,2.50,412256,Y2,,,clean
21,36,0,1.27,604,2.65,740290,Y2,,,clean
21,44,0,1.33,1766,2.40,540912,Y2,,,clean
21,52,0,1.31,1518,2.34,1227736,Y2,,,clean
21,60,0,1.38,292,2.49,1356930,Y2,,,clean
22,4,0,1.40,1372,2.33,680298,Y2,,,clean
22,12,0,1.44,1921,2.51,357986,Y2,,,clean
22,20,0,1.34,1313,2.34,470459,Y2,,,clean
22,28,0,1.30,558,2.22,6437,Y2,,,clean
22,36,0,1.34,826,2.31,1312226,Y2,,,clean
22,44,0,1.37,1589,2.48,1373917,Y2,,,clean
22,52,0,1.32,1860,2.26,540107,Y2,,,clean
22,60,0,1.30,267,2.40,917852,Y2,,,clean
23,4,0,1.40,144,2.43,1199931,Y2,,,clean
23,12,0,1.37,1988,2.50,1244545,Y2,,,clean
23,20,0,1.39,1239,2.41,1117945,Y2,,,clean
23,28,0,1.36,1269,2.62,660986,Y2,,,clean
23,36,0,1.35,231,2.40,98437,Y2,,,clean
23,44,0,1.29,1008,2.22,1153529,Y2,,,clean
23,52,0,1.33,1807,2.20,348687,Y2,,,clean
23,60,0,1.35,1792,2.44,1274854,Y2,,,clean
25,4,0,1.32,643,2.39,78410,Y2,,,clean
25,12,0,1.33,1252,2.34,565052,Y2,,,clean
25,20,0,1.32,1327,2.54,1182765,Y2,,,clean
25,28,0,1.31,1197,2.55,1012981,Y2,,,clean
25,36,0,1.39,977,2.59,230491,Y2,,,clean
25,44,0,1.33,1063,2.61,123471,Y2,,,clean
25,52,0,1.29,1445,2.44,623703,Y2,,,clean
25,60,0,1.35,860,2.35,1122147,Y2,,,clean
26,4,0,1.32,235,2.74,432193,Y2,,,clean
26,12,0,1.30,42,2.39,680029,Y2,,,clean
26,20,0,1.36,13,2.36,640959,Y2,,,clean
26,28,0,1.38,1596,2.44,433445,Y2,,,clean
26,36,0,1.31,6,2.35,75907,Y2,,,clean
26,44,0,1.34,355,2.36,857055,Y2,,,clean
26,52,0,1.39,475,2.66,1034886,Y2,,,clean
26,60,0,1.35,820,2.71,491738,Y2,,,clean
27,4,0,1.33,341,2.27,472516,Y2,,,clean
27,12,0,1.34,2043,2.22,1135468,Y2,,,clean
27,20,0,1.37,1585,2.70,403583,Y2,,,clean
27,28,0,1.30,695,2.40,565588,Y2,,,clean
27,36,0,1.34,63,2.35,1138240,Y2,,,clean
27,44,0,1.39,735,2.48,730723,Y2,,,clean
27,52,0,1.32,1622,2.40,903726,Y2,,,clean
27,60,0,1.28,877,2.41,687361,Y2,,,clean
28,4,0,1.33,1230,2.41,1070112,Y2,,,clean
28,12,0,1.31,469,2.49,242382,Y2,,,clean
28,20,0,1.31,1475,2.69,1005024,Y2,,,clean
28,28,0,1.35,1657,2.61,391781,Y2,,,clean
28,36,0,1.32,834,2.48,1287639,Y2,,,clean
28,44,0,1.32,764,2.44,329912,Y2,,,clean
28,52,0,1.33,19,2.30,1181871,Y2,,,clean
28,60,0,1.35,544,2.38,63837,Y2,,,clean
29,4,0,1.34,253,2.61,1245618,Y2,,,clean
29,12,0,1.32,1192,2.31,661790,Y2,,,clean
29,20,0,1.38,1475,2.41,212073,Y2,,,clean
29,28,0,1.31,60,2.48,1035959,Y2,,,clean
29,36,0,1.34,2026,2.29,350296,Y2,,,clean
29,44,0,1.29,542,2.26,861257,Y2,,,clean
29,52,0,1.33,664,2.30,112116,Y2,,,clean
29,60,0,1.32,742,2.45,1078248,Y2,,,clean
30,4,0,1.32,736,2.47,336796,Y2,,,clean
30,12,0,1.34,1443,2.41,36120,Y2,,,clean
30,20,0,1.37,244,2.29,1094520,Y2,,,clean
30,28,0,1.33,527,2.36,180244,Y2,,,clean
30,36,0,1.30,1144,2.46,1282185,Y2,,,clean
30,44,0,1.33,721,2.24,615567,Y2,,,clean
30,52,0,1.29,38,2.68,272512,Y2,,,clean
30,60,0,1.27,391,2.47,779450,Y2,,,clean
31,4,0,1.32,876,2.56,1342446,Y2,,,clean
31,12,0,1.34,1462,2.45,754863,Y2,,,clean
31,20,0,1.39,1493,2.58,665635,Y2,,,clean
31,28,0,1.34,1292,2.47,814319,Y2,,,clean
31,36,0,1.37,442,2.34,472158,Y2,,,clean
31,44,0,1.32,1854,2.37,1425773,Y2,,,clean
31,52,0,1.33,1203,2.56,882894,Y2,,,clean
31,60,0,1.29,1260,2.37,442833,Y2,,,clean
32,4,0,1.38,1591,2.41,893444,Y2,,,clean
32,12,0,1.37,440,2.27,416189,Y2,,,clean
32,20,0,1.35,689,2.42,12964,Y2,,,clean
32,28,0,1.36,1211,2.36,899702,Y2,,,clean
32,36,0,1.33,425,2.48,1206100,Y2,,,clean
32,44,0,1.36,1926,2.36,509799,Y2,,,clean
32,52,0,1.32,1611,2.35,113457,Y2,,,clean
32,60,0,1.38,94,2.25,512481,Y2,,,clean
33,4,0,1.33,1243,2.40,296116,Y2,,,clean
33,12,0,1.35,1246,2.34,719458,Y2,,,clean
33,20,0,1.37,929,2.31,128299,Y2,,,clean
33,28,0,1.33,1202,2.56,1358271,Y2,,,clean
33,36,0,1.32,223,2.22,10461,Y2,,,clean
33,44,0,1.41,142,2.50,111580,Y2,,,clean
33,52,0,1.30,31,2.22,1036406,Y2,,,clean
33,60,0,1.39,1165,2.52,722319,Y2,,,clean
34,4,0,1.32,1517,2.29,908822,Y2,,,clean
34,12,0,1.30,314,2.65,922859,Y2,,,clean
34,20,0,1.40,1387,2.50,946820,Y2,,,clean
34,28,0,1.28,230,2.42,1107037,Y2,,,clean
34,36,0,1.32,170,2.38,1092196,Y2,,,clean
34,44,0,1.37,1271,2.34,797868,Y2,,,clean
34,52,0,1.43,1000,2.27,498265,Y2,,,clean
34,60,0,1.32,1184,2.32,1196623,Y2,,,clean
35,4,0,1.35,747,2.41,1122773,Y2,,,clean
35,12,0,1.34,667,2.44,1156211,Y2,,,clean
35,20,0,1.33,560,2.33,595897,Y2,,,clean
35,28,0,1.31,76,2.58,720888,Y2,,,clean
35,36,0,1.35,1730,2.33,929832,Y2,,,clean
35,44,0,1.42,9,2.53,512660,Y2,,,clean
35,52,0,1.36,257,2.29,75281,Y2,,,clean
35,60,0,1.41,1072,2.52,1311421,Y2,,,clean
36,4,0,1.33,1333,2.34,1044184,Y2,,,clean
36,12,0,1.32,1967,2.59,1228988,Y2,,,clean
36,20,0,1.36,1056,2.32,482172,Y2,,,clean
36,28,0,1.27,1413,2.23,672966,Y2,,,clean
36,36,0,1.32,1882,2.47,1185805,Y2,,,clean
36,44,0,1.37,719,2.36,871360,Y2,,,clean
36,52,0,1.32,208,2.29,1118571,Y2,,,clean
36,60,0,1.35,1022,2.30,1368731,Y2,,,clean
37,4,0,1.28,1470,2.59,1391530,Y2,,,clean
37,12,0,1.33,1037,2.57,1288354,Y2,,,clean
37,20,0,1.37,1614,2.88,805,Y2,,,clean
37,28,0,1.35,1422,2.37,1183480,Y2,,,clean
37,36,0,1.29,1410,2.42,282437,Y2,,,clean
37,44,0,1.36,962,2.19,1225591,Y2,,,clean
37,52,0,1.37,816,2.29,973374,Y2,,,clean
37,60,0,1.39,838,2.47,597507,Y2,,,clean
38,4,0,1.33,70,2.48,1361132,Y2,,,clean
38,12,0,1.36,363,2.36,904173,Y2,,,clean
38,20,0,1.34,1251,2.30,381768,Y2,,,clean
38,28,0,1.36,283,2.42,879943,Y2,,,clean
38,36,0,1.33,755,2.38,82612,Y2,,,clean
38,44,0,1.26,823,2.61,1069397,Y2,,,clean
38,52,0,1.35,1763,2.69,542074,Y2,,,clean
38,60,0,1.27,1074,2.32,137150,Y2,,,clean
39,4,0,1.37,764,2.28,657499,Y2,,,clean
39,12,0,1.33,434,2.71,526607,Y2,,,clean
39,20,0,1.29,1034,2.54,617713,Y2,,,clean
39,28,0,1.48,386,2.39,599653,Y2,,,clean
39,36,0,1.30,54,2.48,423342,Y2,,,clean
39,44,0,1.31,1665,2.52,116676,Y2,,,clean
39,52,0,1.32,1196,2.49,697821,Y2,,,clean
39,60,0,1.31,1483,2.55,148505,Y2,,,clean
40,4,0,1.30,917,2.49,505239,Y2,,,clean
40,12,0,1.30,1738,2.58,1219422,Y2,,,clean
40,20,0,1.31,817,2.41,660181,Y2,,,clean
40,28,0,1.30,1097,2.37,737786,Y2,,,clean
40,36,0,1.35,962,2.33,1308471,Y2,,,clean
40,44,0,1.27,1266,2.46,811189,Y2,,,clean
40,52,0,1.34,1645,2.34,1251608,Y2,,,clean
40,60,0,1.36,107,2.30,10014,Y2,,,clean
41,4,0,1.36,1935,2.36,1026392,Y2,,,clean
41,12,0,1.31,1894,2.59,655174,Y2,,,clean
41,20,0,1.32,1568,2.22,988305,Y2,,,clean
41,28,0,1.34,1768,2.36,336170,Y2,,,clean
41,36,0,1.34,955,2.49,411898,Y2,,,clean
41,44,0,1.32,1376,2.38,215292,Y2,,,clean
41,52,0,1.33,1501,2.35,882715,Y2,,,clean
41,60,0,1.33,257,2.59,815302,Y2,,,clean
42,4,0,1.34,620,2.29,959605,Y2,,,clean
42,12,0,1.39,378,2.44,957549,Y2,,,clean
42,20,0,1.37,981,2.57,228524,Y2,,,clean
42,28,0,1.34,2006,2.61,1222372,Y2,,,clean
42,36,0,1.30,62,2.62,1441956,Y2,,,clean
42,44,0,1.35,1993,2.40,1333237,Y2,,,clean
42,52,0,1.37,496,2.30,1154244,Y2,,,clean
42,60,0,1.32,1548,2.40,1196265,Y2,,,clean
43,4,0,1.36,1583,2.45,977218,Y2,,,clean
43,12,0,1.35,1355,2.43,1365602,Y2,,,clean
43,20,0,1.38,1791,2.67,269473,Y2,,,clean
43,28,0,1.36,444,2.52,1157105,Y2,,,clean
43,36,0,1.33,1843,2.58,1015753,Y2,,,clean
43,44,0,1.31,312,2.42,997066,Y2,,,clean
43,52,0,1.35,1364,2.33,1090765,Y2,,,clean
43,60,0,1.33,1658,2.45,1234263,Y2,,,clean
44,4,0,1.32,1948,2.43,1277089,Y2,,,clean
44,12,0,1.41,975,2.34,139564,Y2,,,clean
44,20,0,1.36,1409,2.59,1399755,Y2,,,clean
44,28,0,1.33,1671,2.41,163347,Y2,,,clean
44,36,0,1.30,1991,2.55,1132250,Y2,,,clean
44,44,0,1.35,785,2.44,646055,Y2,,,clean
44,52,0,1.37,863,2.17,1456976,Y2,,,clean
44,60,0,1.31,314,2.41,568271,Y2,,,clean
45,4,0,1.30,1134,2.48,1172036,Y2,,,clean
45,12,0,1.33,1757,2.52,904709,Y2,,,clean
45,20,0,1.32,173,2.36,1426131,Y2,,,clean
45,28,0,1.37,823,2.40,1428902,Y2,,,clean
45,36,0,1.33,352,2.53,438988,Y2,,,clean
45,44,0,1.34,1249,2.51,62048,Y2,,,clean
45,52,0,1.33,428,2.33,653118,Y2,,,clean
45,60,0,1.29,219,2.39,1271188,Y2,,,clean
46,4,0,1.34,1461,2.41,1087993,Y2,,,clean
46,12,0,1.38,1474,2.34,214398,Y2,,,clean
46,20,0,1.36,1855,2.41,67234,Y2,,,clean
46,28,0,1.32,501,2.43,1254201,Y2,,,clean
46,36,0,1.35,1132,2.42,1439005,Y2,,,clean
46,44,0,1.30,1362,2.48,803590,Y2,,,clean
46,52,0,1.33,1770,2.29,592858,Y2,,,clean
46,60,0,1.35,1335,2.37,142962,Y2,,,clean
47,4,0,1.30,146,2.41,1179278,Y2,,,clean
47,12,0,1.29,124,2.51,84758,Y2,,,clean
47,20,0,1.34,407,2.34,86010,Y2,,,clean
47,28,0,1.37,662,2.53,781506,Y2,,,clean
47,36,0,1.35,783,2.25,1435876,Y2,,,clean
47,44,0,1.35,745,2.19,442207,Y2,,,clean
47,52,0,1.30,61,2.42,195891,Y2,,,clean
47,60,0,1.40,1806,2.55,1316518,Y2,,,clean
6,1,0,1.31,546,2.36,1125813,Y2,,,clean
6,2,0,1.36,252,2.41,439435,Y2,,,clean
6,3,0,1.35,1781,2.42,67949,Y2,,,clean
6,5,0,1.35,70,2.27,315338,Y2,,,clean
6,6,0,1.29,157,2.42,714898,Y2,,,clean
6,7,0,1.35,1701,2.32,1401901,Y2,,,clean
6,9,0,1.32,1381,2.37,740737,Y2,,,clean
6,10,0,1.32,1020,2.48,646770,Y2,,,clean
6,11,0,1.37,801,2.30,1435876,Y2,,,clean
6,13,0,1.34,1966,2.35,596702,Y2,,,clean
6,14,0,1.34,1955,2.61,1232922,Y2,,,clean
6,15,0,1.35,1163,2.41,1224607,Y2,,,clean
6,17,0,1.29,882,2.34,902653,Y2,,,clean
6,18,0,1.31,1692,2.34,375777,Y2,,,clean
6,19,0,1.32,1168,2.30,1453400,Y2,,,clean
6,21,0,1.42,1924,2.57,1070023,Y2,,,clean
6,22,0,1.40,1873,2.43,355214,Y2,,,clean
6,23,0,1.29,1427,2.49,1450986,Y2,,,clean
6,25,0,1.31,1050,2.55,1175880,Y2,,,clean
6,26,0,1.30,1377,2.29,806093,Y2,,,clean
6,27,0,1.31,1042,2.53,1461983,Y2,,,clean
6,29,0,1.34,1843,2.38,1220047,Y2,,,clean
6,30,0,1.28,51,2.48,1055807,Y2,,,clean
6,31,0,1.38,87,2.27,968546,Y2,,,clean
6,33,0,1.34,1091,2.59,658840,Y2,,,clean
6,34,0,1.34,1428,2.37,757009,Y2,,,clean
6,35,0,1.37,463,2.38,449806,Y2,,,clean
6,37,0,1.34,223,2.41,15736,Y2,,,clean
6,38,0,1.30,674,2.37,196695,Y2,,,clean
6,39,0,1.31,352,2.45,399828,Y2,,,clean
6,41,0,1.34,1901,2.38,547528,Y2,,,clean
6,42,0,1.43,247,2.48,574708,Y2,,,clean
6,43,0,1.31,631,2.37,145555,Y2,,,clean
6,45,0,1.37,1640,2.35,63926,Y2,,,clean
6,46,0,1.38,420,2.26,548780,Y2,,,clean
6,47,0,1.30,1489,2.57,501037,Y2,,,clean
6,49,0,1.36,262,2.61,288606,Y2,,,clean
6,50,0,1.33,720,2.40,1453847,Y2,,,clean
6,51,0,1.31,1038,2.40,900328,Y2,,,clean
6,53,0,1.34,175,2.42,1404852,Y2,,,clean
6,54,0,1.35,340,2.51,1133770,Y2,,,clean
6,55,0,1.36,901,2.23,455976,Y2,,,clean
6,57,0,1.28,1092,2.55,1387686,Y2,,,clean
6,58,0,1.31,523,2.55,960946,Y2,,,clean
6,59,0,1.31,1473,2.16,1007795,Y2,,,clean
6,61,0,1.33,1112,2.46,1078516,Y2,,,clean
6,62,0,1.34,326,2.46,428617,Y2,,,clean
6,63,0,1.32,1300,2.31,396252,Y2,,,clean
12,1,0,1.44,1114,2.36,767738,Y2,,,clean
12,2,0,1.32,312,2.46,1346380,Y2,,,clean
12,3,0,1.35,1899,2.41,1087904,Y2,,,clean
12,5,0,1.32,61,2.52,1049548,Y2,,,clean
12,6,0,1.33,1384,2.53,1248837,Y2,,,clean
12,7,0,1.35,1237,2.83,1365602,Y2,,,clean
12,9,0,1.33,625,2.52,440955,Y2,,,clean
12,10,0,1.34,1546,2.51,37283,Y2,,,clean
12,11,0,1.41,770,2.33,1175612,Y2,,,clean
12,13,0,1.31,1457,2.46,458926,Y2,,,clean
12,14,0,1.30,400,2.39,871450,Y2,,,clean
12,15,0,1.31,1604,2.29,940651,Y2,,,clean
12,17,0,1.36,418,2.32,1310706,Y2,,,clean
12,18,0,1.35,1823,2.38,552893,Y2,,,clean
12,19,0,1.34,192,2.24,27895,Y2,,,clean
12,21,0,1.32,221,2.65,1126707,Y2,,,clean
12,22,0,1.35,1267,2.60,62942,Y2,,,clean
12,23,0,1.32,622,2.27,610203,Y2,,,clean
12,25,0,1.32,580,2.23,301123,Y2,,,clean
12,26,0,1.30,1309,2.50,690401,Y2,,,clean
12,27,0,1.36,1276,2.58,1041323,Y2,,,clean
12,29,0,1.29,127,2.30,1120269,Y2,,,clean
12,30,0,1.34,784,2.52,701129,Y2,,,clean
12,31,0,1.30,1480,2.41,648111,Y2,,,clean
12,33,0,1.37,735,2.28,774711,Y2,,,clean
12,34,0,1.30,937,2.25,481099,Y2,,,clean
12,35,0,1.34,178,2.39,1227021,Y2,,,clean
12,37,0,1.31,606,2.50,1359701,Y2,,,clean
12,38,0,1.34,1220,2.67,911683,Y2,,,clean
12,39,0,1.36,507,2.28,1407713,Y2,,,clean
12,41,0,1.32,1271,2.46,179,Y2,,,clean
12,42,0,1.30,1090,2.34,886649,Y2,,,clean
12,43,0,1.35,427,2.48,1263320,Y2,,,clean
12,45,0,1.37,431,2.54,266522,Y2,,,clean
12,46,0,1.31,410,2.68,272870,Y2,,,clean
12,47,0,1.33,1725,2.40,580430,Y2,,,clean
12,49,0,1.33,1374,2.33,1366407,Y2,,,clean
12,50,0,1.31,1130,2.59,173897,Y2,,,clean
12,51,0,1.36,484,2.29,1357913,Y2,,,clean
12,53,0,1.33,955,2.44,238538,Y2,,,clean
12,54,0,1.30,479,2.43,154227,Y2,,,clean
12,55,0,1.39,1129,2.34,76622,Y2,,,clean
12,57,0,1.32,1404,2.67,51945,Y2,,,clean
12,58,0,1.30,822,2.36,948519,Y2,,,clean
12,59,0,1.28,2007,2.82,1422018,Y2,,,clean
12,61,0,1.32,339,2.38,239521,Y2,,,clean
12,62,0,1.36,1581,2.46,575960,Y2,,,clean
12,63,0,1.33,1192,2.58,918925,Y2,,,clean
18,1,0,1.37,1469,2.33,1408696,Y2,,,clean
18,2,0,1.35,1313,2.30,295579,Y2,,,clean
18,3,0,1.31,1988,2.33,199914,Y2,,,clean
18,5,0,1.38,183,2.49,596613,Y2,,,clean
18,6,0,1.32,236,2.41,351906,Y2,,,clean
18,7,0,1.33,767,2.74,1434624,Y2,,,clean
18,9,0,1.41,929,2.51,665724,Y2,,,clean
18,10,0,1.36,384,2.37,749588,Y2,,,clean
18,11,0,1.32,110,2.48,619501,Y2,,,clean
18,13,0,1.32,1728,2.62,896573,Y2,,,clean
18,14,0,1.33,1175,2.43,147969,Y2,,,clean
18,15,0,1.41,136,2.30,487357,Y2,,,clean
18,17,0,1.34,123,2.39,970155,Y2,,,clean
18,18,0,1.31,526,2.37,281632,Y2,,,clean
18,19,0,1.34,415,2.33,277877,Y2,,,clean
18,21,0,1.29,255,2.16,1089513,Y2,,,clean
18,22,0,1.33,710,2.27,935286,Y2,,,clean
18,23,0,1.29,1309,2.21,1033008,Y2,,,clean
18,25,0,1.33,269,2.52,1036406,Y2,,,clean
18,26,0,1.35,774,2.58,1146734,Y2,,,clean
18,27,0,1.29,516,2.47,919014,Y2,,,clean
18,29,0,1.39,1190,2.51,1437128,Y2,,,clean
18,30,0,1.31,961,2.38,1024336,Y2,,,clean
18,31,0,1.33,193,2.42,550836,Y2,,,clean
18,33,0,1.47,308,2.26,790894,Y2,,,clean
18,34,0,1.46,170,2.42,1462430,Y2,,,clean
18,35,0,1.33,275,2.24,307828,Y2,,,clean
18,37,0,1.31,889,2.34,1172036,Y2,,,clean
18,38,0,1.32,1901,2.49,1054376,Y2,,,clean
18,39,0,1.32,551,2.56,895500,Y2,,,clean
18,41,0,1.29,182,2.39,1175702,Y2,,,clean
18,42,0,1.32,1072,2.25,51498,Y2,,,clean
18,43,0,1.31,1689,2.61,457317,Y2,,,clean
18,45,0,1.26,1371,2.44,1044184,Y2,,,clean
18,46,0,1.36,382,2.39,725895,Y2,,,clean
18,47,0,1.33,101,2.34,126421,Y2,,,clean
18,49,0,1.29,139,2.15,884146,Y2,,,clean
18,50,0,1.33,1207,2.30,933319,Y2,,,clean
18,51,0,1.35,1267,2.48,192404,Y2,,,clean
18,53,0,1.43,1740,2.38,445068,Y2,,,clean
18,54,0,1.34,1923,2.33,1266986,Y2,,,clean
18,55,0,1.30,899,2.51,344753,Y2,,,clean
18,57,0,1.31,1313,2.24,566393,Y2,,,clean
18,58,0,1.35,1212,2.32,473142,Y2,,,clean
18,59,0,1.41,1800,2.31,325263,Y2,,,clean
18,61,0,1.30,316,2.52,1203775,Y2,,,clean
18,62,0,1.30,1763,2.46,220299,Y2,,,clean
18,63,0,1.29,1939,2.86,1190275,Y2,,,clean
30,1,0,1.32,1077,2.54,1433283,Y2,,,clean
30,2,0,1.38,1179,2.48,631660,Y2,,,clean
30,3,0,1.32,22,2.38,1064211,Y2,,,clean
30,5,0,1.39,688,2.31,772476,Y2,,,clean
30,6,0,1.27,1304,2.47,152707,Y2,,,clean
30,7,0,1.37,1515,2.23,1148432,Y2,,,clean
30,9,0,1.32,1194,2.31,143409,Y2,,,clean
30,10,0,1.32,677,2.43,319898,Y2,,,clean
30,11,0,1.32,599,2.55,352353,Y2,,,clean
30,13,0,1.33,1957,2.37,494152,Y2,,,clean
30,14,0,1.33,255,2.50,55075,Y2,,,clean
30,15,0,1.30,1316,2.45,1370966,Y2,,,clean
30,17,0,1.36,234,2.77,641853,Y2,,,clean
30,18,0,1.32,1400,2.51,795990,Y2,,,clean
30,19,0,1.34,1075,2.77,411272,Y2,,,clean
30,21,0,1.31,1339,2.32,883520,Y2,,,clean
