block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict
0,0,2,21.52,1,2.29,1464576,Y2,0.00/noise-like,0.24/noise-like,0,16.087,SPECTRAL-LINE
0,1,2,1.66,1,2.49,248104,Y2,,,0,15.721,clean
0,2,2,1.77,1,2.65,1012981,Y2,,,0,15.806,clean
0,3,2,1.33,332,2.34,122935,Y4,,,0,16.036,clean
0,4,2,1.49,1,2.16,87529,Y2,,,0,16.186,clean
0,5,2,1.45,1,2.37,439256,Y2,,,0,16.198,clean
0,6,2,1.59,1,2.42,877351,Y2,,,0,15.858,clean
0,7,2,1.54,1,2.34,42379,Y2,,,0,15.402,clean
0,8,2,1.47,1,2.53,291824,Y2,,,0,15.147,clean
0,9,2,1.43,1,2.43,363618,Y2,,,0,14.989,clean
0,10,2,1.37,49,2.45,1094788,Y4,,,0,14.815,clean
0,11,2,1.82,1,2.31,1453131,Y2,,,0,14.757,clean
0,12,2,1.65,1,2.26,1325816,Y4,,,0,14.595,clean
0,13,2,1.66,1,2.28,129908,Y4,,,0,14.168,clean
0,14,2,1.61,1,2.36,310332,Y2,,,0,13.651,clean
0,15,2,1.99,1,2.61,156462,Y4,,,0,13.377,clean
0,16,2,1.74,1,2.37,1140743,Y2,,,0,13.299,clean
0,17,2,1.56,1,2.40,50873,Y4,,,0,13.356,clean
0,18,2,1.71,1,2.36,318736,Y2,,,0,14.398,clean
0,19,2,1.74,1,2.45,525534,Y2,,,0,13.708,clean
0,20,2,1.62,1,2.42,1090050,Y4,,,0,13.530,clean
0,21,2,1.83,1,3.01,1199484,Y2,0.24/noise-like,0.00/noise-like,0,13.263,FAM-HIT
0,22,2,1.68,1,2.37,1114637,Y2,,,0,13.205,clean
0,23,2,1.64,1,2.39,344217,Y2,,,0,13.290,clean
0,24,2,1.99,1,2.38,957727,Y4,,,0,13.407,clean
0,25,2,1.85,1,2.29,896126,Y2,,,0,13.509,clean
0,26,2,1.96,1,2.60,805020,Y4,,,0,13.381,clean
0,27,2,1.76,1,2.59,183195,Y2,,,0,13.118,clean
0,28,2,1.77,1,2.43,248015,Y2,,,0,12.719,clean
0,29,2,1.97,1,2.24,1285046,Y2,,,0,12.534,clean
0,30,2,1.95,1,2.51,810117,Y4,,,0,12.375,clean
0,31,2,1.90,1,2.52,313193,Y4,,,0,12.236,clean
0,32,2,1.38,303,2.31,1006544,Y4,,,0,12.077,clean
0,33,2,1.99,1,2.79,179,Y4,,,0,11.893,clean
0,34,2,1.81,1,2.27,1019686,Y2,,,0,11.774,clean
0,35,2,1.80,1,2.31,932693,Y2,,,0,11.619,clean
0,36,2,2.29,1,2.52,191867,Y2,,,0,11.486,clean
0,37,2,2.16,1,2.38,1198858,Y2,,,0,11.436,clean
0,38,2,2.16,1,2.47,516772,Y4,,,0,11.447,clean
0,39,2,2.11,1,2.30,594914,Y4,,,0,11.619,clean
0,40,2,2.28,1,2.91,1049012,Y2,,,0,11.919,clean
0,41,2,2.04,1,2.45,875384,Y2,,,0,12.015,clean
0,42,2,2.03,1,2.34,228167,Y4,,,0,11.859,clean
0,43,2,2.15,1,3.09,26464,Y4,0.00/noise-like,0.00/noise-like,0,11.539,FAM-HIT
0,44,2,1.86,1,2.51,78231,Y4,,,0,11.159,clean
0,45,2,1.91,1,2.48,1239002,Y2,,,0,10.908,clean
0,46,2,2.02,1,2.73,511140,Y2,,,0,10.945,clean
0,47,2,1.75,1,2.32,1429349,Y2,,,0,11.064,clean
0,48,2,1.34,483,2.48,755399,Y2,,,0,10.980,clean
0,49,2,2.21,1,2.38,737429,Y4,,,0,10.591,clean
0,50,2,2.14,1,2.41,1218259,Y4,,,0,9.978,clean
0,51,2,2.19,1,2.45,349313,Y4,,,0,9.515,clean
0,52,2,2.45,1,2.48,1373559,Y2,,,0,9.211,clean
0,53,2,2.77,1,2.35,402331,Y2,0.00/noise-like,0.00/noise-like,0,8.910,hump-note
0,54,2,2.82,1,2.27,5990,Y4,0.00/noise-like,0.24/noise-like,0,8.746,hump-note
0,55,2,2.79,1,2.57,1195014,Y4,0.00/noise-like,0.24/noise-like,0,8.559,hump-note
