block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict
1,20,3,1.73,1,2.39,511944,Y2,,,0,13.506,clean
1,21,3,1.85,1,2.45,193030,Y4,,,0,13.314,clean
1,22,3,1.71,1,2.61,768095,Y4,,,0,13.246,clean
1,23,3,1.92,1,2.35,284672,Y4,,,0,13.243,clean
1,24,3,1.67,1,2.49,167727,Y2,,,0,13.433,clean
1,25,3,1.82,1,2.76,1130998,Y2,,,0,13.526,clean
1,26,3,1.82,1,2.51,711054,Y4,,,0,13.363,clean
1,27,3,1.67,679,2.34,557989,Y2,,,0,13.179,clean
1,28,3,1.61,1,2.81,1180083,Y4,,,0,12.745,clean
1,29,3,1.77,1,2.48,904262,Y2,,,0,12.536,clean
1,30,3,1.99,1,2.25,46670,Y2,,,0,12.382,clean
1,31,3,1.91,1,2.52,528127,Y4,,,0,12.232,clean
1,32,3,3.16,1,2.54,1289338,Y2,0.24/noise-like,0.00/noise-like,0,12.092,hump-note
1,33,3,2.00,1,2.50,263304,Y2,,,0,11.906,clean
1,34,3,1.71,1,2.51,245064,Y2,,,0,11.742,clean
1,35,3,1.97,1,2.42,850528,Y4,,,0,11.617,clean
1,36,3,2.08,1,2.31,917047,Y4,,,0,11.495,clean
1,37,3,1.87,1,2.37,376940,Y4,,,0,11.467,clean
1,38,3,1.91,1,2.43,800282,Y4,,,0,11.441,clean
1,39,3,1.69,1,2.49,545830,Y2,,,0,11.627,clean
1,40,3,1.94,1,2.62,1089871,Y2,,,0,11.915,clean
1,41,3,2.08,1,2.43,38087,Y4,,,0,12.032,clean
1,42,3,1.94,1,2.43,440776,Y4,,,0,11.899,clean
1,43,3,2.28,1,2.37,1326174,Y4,,,0,11.567,clean
1,44,3,1.87,1,2.29,620484,Y2,,,0,11.164,clean
1,45,3,2.32,1,2.56,508010,Y2,,,0,10.924,clean
1,46,3,2.03,1,2.49,42290,Y2,,,0,10.970,clean
1,47,3,2.21,1,2.50,133216,Y4,,,0,11.085,clean
1,48,3,2.38,1,2.55,1209229,Y2,,,0,10.975,clean
1,49,3,2.28,1,2.48,101209,Y2,,,0,10.608,clean
1,50,3,2.56,1,2.45,640601,Y2,0.42/WATCH,0.00/noise-like,0,9.997,hump-note
1,51,3,2.15,1,2.27,897557,Y4,,,0,9.525,clean
1,52,3,2.70,1,2.45,854462,Y4,0.24/noise-like,0.24/noise-like,0,9.223,hump-note
1,53,3,2.46,1,2.42,81360,Y2,,,0,8.933,clean
1,54,3,2.97,1,2.31,1318753,Y4,0.00/noise-like,0.00/noise-like,0,8.750,hump-note
1,55,3,2.76,1,2.50,1049191,Y4,0.00/noise-like,0.00/noise-like,0,8.571,hump-note
1,56,3,2.97,1,2.46,847578,Y2,0.00/noise-like,0.00/noise-like,0,7.999,hump-note
1,57,3,0,-1,0,0,-,,,0,7.284,QUARANTINE:dark-lane range=62 distinct=63
1,58,3,0,-1,0,0,-,,,0,6.731,QUARANTINE:dark-lane range=64 distinct=59
1,59,3,0,-1,0,0,-,,,0,6.094,QUARANTINE:dark-lane range=58 distinct=55
1,60,3,0,-1,0,0,-,,,0,5.355,QUARANTINE:dark-lane range=46 distinct=47
1,61,3,0,-1,0,0,-,,,0,4.691,QUARANTINE:dark-lane range=40 distinct=40
1,62,3,0,-1,0,0,-,,,0,3.985,QUARANTINE:dark-lane range=35 distinct=36
1,63,3,0,-1,0,0,-,,,0,3.299,QUARANTINE:dark-lane range=27 distinct=28
2,0,3,23.55,1,2.42,858039,Y2,0.00/noise-like,0.00/noise-like,0,16.061,SPECTRAL-LINE
2,1,3,1.43,1,2.38,1390815,Y2,,,0,15.766,clean
2,2,3,1.52,1,2.52,85473,Y2,,,0,15.861,clean
2,3,3,1.44,1,2.43,658035,Y4,,,0,16.069,clean
2,4,3,1.66,1,2.57,330269,Y2,,,0,16.198,clean
2,5,3,1.76,1,2.60,1107842,Y4,,,0,16.199,clean
2,6,3,1.48,1,2.46,32902,Y2,,,0,15.873,clean
2,7,3,1.50,1,2.30,45061,Y2,,,0,15.407,clean
2,8,3,1.53,1,2.38,315249,Y4,,,0,15.158,clean
2,9,3,1.61,1,2.95,858933,Y2,,,0,14.999,clean
2,10,3,1.47,1,2.43,63658,Y2,,,0,14.839,clean
2,11,3,1.78,1,2.62,632912,Y2,,,0,14.779,clean
2,12,3,1.73,1,2.99,906944,Y2,,,0,14.588,clean
2,13,3,1.69,1,2.22,184447,Y2,,,0,14.190,clean
2,14,3,1.59,1,2.36,1079679,Y4,,,0,13.676,clean
2,15,3,1.57,1,2.38,1092017,Y4,,,0,13.403,clean
2,16,3,1.52,1,2.55,1310885,Y2,,,0,13.290,clean
2,17,3,1.82,1,2.30,1309097,Y4,,,0,13.351,clean
2,18,3,1.62,277,2.39,914544,Y2,,,0,14.394,clean
2,19,3,1.71,1,2.41,312209,Y4,,,0,13.712,clean
2,20,3,1.71,1,2.20,1378477,Y2,,,0,13.532,clean
2,21,3,1.86,1,2.35,943691,Y2,,,0,13.322,clean
2,22,3,1.61,1,2.34,1289338,Y4,,,0,13.239,clean
2,23,3,1.68,1,2.41,450343,Y2,,,0,13.292,clean
2,24,3,1.80,1,2.36,1074314,Y4,,,0,13.444,clean
2,25,3,1.60,1,2.30,164598,Y2,,,0,13.527,clean
2,26,3,1.68,1,2.57,922233,Y4,,,0,13.371,clean
2,27,3,1.53,683,2.61,1151741,Y2,,,0,13.168,clean
2,28,3,1.89,1,2.38,617623,Y4,,,0,12.764,clean
2,29,3,1.64,1,2.34,216365,Y4,,,0,12.555,clean
2,30,3,1.74,1,2.34,924557,Y2,,,0,12.384,clean
2,31,3,1.80,1,2.37,951916,Y4,,,0,12.230,clean
2,32,3,3.25,1,2.31,413597,Y4,0.00/noise-like,0.00/noise-like,0,12.089,hump-note
2,33,3,2.10,1,2.23,977397,Y2,,,0,11.933,clean
2,34,3,2.10,1,2.36,308722,Y2,,,0,11.757,clean
2,35,3,2.14,1,2.34,987053,Y2,,,0,11.634,clean
2,36,3,1.83,1,2.38,896931,Y4,,,0,11.507,clean
2,37,3,1.99,1,2.60,169247,Y2,,,0,11.454,clean
2,38,3,1.98,1,2.55,1350582,Y2,,,0,11.471,clean
2,39,3,2.01,1,2.42,13232,Y2,,,0,11.631,clean
2,40,3,2.01,1,2.76,33528,Y2,,,0,11.946,clean
2,41,3,2.10,1,2.73,752896,Y2,,,0,12.040,clean
2,42,3,1.90,1,2.40,896305,Y2,,,0,11.876,clean
2,43,3,1.98,1,2.50,436753,Y2,,,0,11.569,clean
2,44,3,1.71,1,2.56,1200467,Y2,,,0,11.179,clean
2,45,3,2.48,1,2.43,697553,Y2,,,0,10.926,clean
2,46,3,2.37,1,2.36,243813,Y4,,,0,10.979,clean
2,47,3,2.20,1,2.32,566661,Y2,,,0,11.104,clean
2,48,3,1.75,1,2.32,837207,Y2,,,0,11.011,clean
2,49,3,2.07,1,2.43,232190,Y4,,,0,10.625,clean
2,50,3,2.37,1,2.39,559151,Y4,,,0,10.003,clean
2,51,3,2.37,1,2.67,291556,Y2,,,0,9.520,clean
2,52,3,2.79,1,2.49,454724,Y4,0.24/noise-like,0.00/noise-like,0,9.214,hump-note
2,53,3,2.51,1,2.39,32455,Y2,0.00/noise-like,0.00/noise-like,0,8.929,hump-note
2,54,3,2.61,1,2.48,589728,Y2,0.00/noise-like,0.00/noise-like,0,8.751,hump-note
2,55,3,2.63,1,2.31,552088,Y2,0.24/noise-like,0.00/noise-like,0,8.582,hump-note
2,56,3,3.11,1,2.42,1379907,Y2,0.24/noise-like,0.24/noise-like,0,8.018,hump-note
2,57,3,0,-1,0,0,-,,,0,7.295,QUARANTINE:dark-lane range=63 distinct=63
2,58,3,0,-1,0,0,-,,,0,6.742,QUARANTINE:dark-lane range=57 distinct=57
2,59,3,0,-1,0,0,-,,,0,6.104,QUARANTINE:dark-lane range=57 distinct=54
2,60,3,0,-1,0,0,-,,,0,5.360,QUARANTINE:dark-lane range=48 distinct=48
2,61,3,0,-1,0,0,-,,,0,4.693,QUARANTINE:dark-lane range=43 distinct=43
2,62,3,0,-1,0,0,-,,,0,3.984,QUARANTINE:dark-lane range=33 distinct=33
2,63,3,0,-1,0,0,-,,,0,3.294,QUARANTINE:dark-lane range=30 distinct=31
3,0,3,21.98,1,2.51,94950,Y2,0.00/noise-like,0.24/noise-like,0,16.014,SPECTRAL-LINE
3,1,3,1.78,1,2.27,579357,Y4,,,0,15.740,clean
3,2,3,1.61,1,2.64,1004308,Y4,,,0,15.856,clean
3,3,3,1.60,1,2.34,1153529,Y4,,,0,16.108,clean
3,4,3,1.53,1,2.48,63211,Y4,,,0,16.226,clean
3,5,3,1.66,1,2.39,121593,Y2,,,0,16.240,clean
3,6,3,1.52,1,2.66,588924,Y2,,,0,15.915,clean
3,7,3,1.50,1,2.55,158161,Y2,,,0,15.486,clean
3,8,3,1.69,1,2.38,1343340,Y2,,,0,15.170,clean
3,9,3,1.66,1,2.28,579089,Y4,,,0,15.002,clean
3,10,3,1.67,1,2.37,436574,Y2,,,0,14.844,clean
3,11,3,1.73,1,2.37,822097,Y4,,,0,14.787,clean
3,12,3,1.61,1,2.30,651419,Y2,,,0,14.609,clean
3,13,3,1.73,1,2.73,772744,Y4,,,0,14.177,clean
3,14,3,1.62,1,2.33,297546,Y2,,,0,13.692,clean
3,15,3,1.78,1,2.37,1401454,Y4,,,0,13.422,clean
3,16,3,1.42,1,2.53,289321,Y4,,,0,13.335,clean
3,17,3,1.85,1,2.35,330448,Y4,,,0,13.394,clean
3,18,3,1.79,1,2.54,452310,Y4,,,0,14.430,clean
3,19,3,1.78,1,2.29,410110,Y2,,,0,13.749,clean
3,20,3,1.51,1,2.36,838459,Y2,,,0,13.551,clean
3,21,3,1.52,1,2.41,262588,Y4,,,0,13.350,clean
3,22,3,1.81,1,2.39,1096219,Y4,,,0,13.250,clean
3,23,3,2.04,1,2.35,1320362,Y4,,,0,13.313,clean
3,24,3,1.78,1,2.44,80109,Y2,,,0,13.487,clean
3,25,3,1.69,1,2.33,1328140,Y2,,,0,13.541,clean
3,26,3,1.52,1,2.46,12875,Y4,,,0,13.411,clean
3,27,3,1.96,1,2.27,353336,Y4,,,0,13.184,clean
3,28,3,1.68,1,2.49,975609,Y2,,,0,12.770,clean
3,29,3,1.97,1,2.53,1364887,Y2,,,0,12.585,clean
3,30,3,1.80,1,2.50,1442671,Y4,,,0,12.388,clean
3,31,3,1.94,1,2.25,1028806,Y4,,,0,12.276,clean
3,32,3,2.82,1,2.51,738949,Y2,0.24/noise-like,0.24/noise-like,0,12.132,hump-note
3,33,3,1.95,1,2.30,399560,Y4,,,0,11.930,clean
3,34,3,1.78,1,2.41,1320899,Y4,,,0,11.803,clean
3,35,3,1.93,1,2.47,1298368,Y4,,,0,11.666,clean
3,36,3,2.18,1,2.44,973821,Y2,,,0,11.538,clean
3,37,3,2.17,1,2.40,693262,Y4,,,0,11.473,clean
3,38,3,1.98,1,2.28,1319468,Y2,,,0,11.500,clean
3,39,3,2.07,1,2.42,72151,Y4,,,0,11.653,clean
3,40,3,1.65,1,2.56,1243562,Y2,,,0,11.973,clean
3,41,3,2.09,1,2.45,185251,Y2,,,0,12.062,clean
3,42,3,2.04,1,2.52,537872,Y4,,,0,11.927,clean
3,43,3,2.06,1,2.31,286907,Y2,,,0,11.587,clean
3,44,3,1.83,1,2.37,921696,Y4,,,0,11.185,clean
3,45,3,1.84,1,2.35,1303107,Y4,,,0,10.959,clean
3,46,3,2.01,1,2.35,914365,Y4,,,0,10.999,clean
3,47,3,2.23,1,2.75,1012087,Y2,,,0,11.116,clean
3,48,3,2.00,1,2.56,991791,Y4,,,0,11.033,clean
3,49,3,2.15,1,2.48,802070,Y2,,,0,10.647,clean
3,50,3,2.46,1,2.48,3219,Y4,,,0,10.006,clean
3,51,3,2.76,1,2.79,373006,Y2,0.24/noise-like,0.00/noise-like,0,9.544,hump-note
3,52,3,2.48,1,2.45,868946,Y2,,,0,9.258,clean
3,53,3,2.76,1,2.43,99957,Y4,0.24/noise-like,0.00/noise-like,0,8.957,hump-note
3,54,3,2.77,1,2.48,1065552,Y4,0.00/noise-like,0.00/noise-like,0,8.773,hump-note
3,55,3,2.71,1,2.25,481278,Y2,0.00/noise-like,0.24/noise-like,0,8.611,hump-note
3,56,3,3.02,1,2.49,393838,Y4,0.00/noise-like,0.24/noise-like,0,8.027,hump-note
3,57,3,0,-1,0,0,-,,,0,7.318,QUARANTINE:dark-lane range=61 distinct=62
3,58,3,0,-1,0,0,-,,,0,6.758,QUARANTINE:dark-lane range=56 distinct=57
3,59,3,0,-1,0,0,-,,,0,6.120,QUARANTINE:dark-lane range=54 distinct=51
3,60,3,0,-1,0,0,-,,,0,5.373,QUARANTINE:dark-lane range=46 distinct=47
3,61,3,0,-1,0,0,-,,,0,4.702,QUARANTINE:dark-lane range=41 distinct=42
3,62,3,0,-1,0,0,-,,,0,3.988,QUARANTINE:dark-lane range=32 distinct=33
3,63,3,0,-1,0,0,-,,,0,3.308,QUARANTINE:dark-lane range=29 distinct=30
4,0,3,21.79,1,2.44,461340,Y4,0.00/noise-like,0.00/noise-like,0,16.070,SPECTRAL-LINE
4,1,3,1.81,1,2.53,1275569,Y2,,,0,15.784,clean
4,2,3,1.68,1,2.44,218868,Y4,,,0,15.861,clean
4,3,3,1.50,1,2.34,505239,Y4,,,0,16.097,clean
4,4,3,1.68,1,2.43,933141,Y2,,,0,16.201,clean
4,5,3,1.44,1,2.30,211269,Y2,,,0,16.232,clean
4,6,3,1.71,1,2.37,1173735,Y2,,,0,15.883,clean
4,7,3,1.56,1,2.40,851959,Y4,,,0,15.460,clean
4,8,3,1.59,1,2.33,850976,Y4,,,0,15.190,clean
4,9,3,1.78,1,2.41,1263946,Y2,,,0,15.007,clean
4,10,3,1.53,1,2.60,604928,Y2,,,0,14.857,clean
4,11,3,1.58,1,2.38,1361758,Y4,,,0,14.798,clean
4,12,3,1.53,1,2.35,1347542,Y2,,,0,14.613,clean
4,13,3,1.77,1,2.57,1416743,Y2,,,0,14.216,clean
4,14,3,1.49,1,2.44,48369,Y4,,,0,13.679,clean
4,15,3,2.00,1,2.63,108629,Y4,,,0,13.442,clean
4,16,3,1.54,1,2.40,117928,Y2,,,0,13.331,clean
4,17,3,1.60,1,2.39,51141,Y4,,,0,13.401,clean
4,18,3,1.54,1,2.57,623077,Y4,,,0,14.415,clean
4,19,3,1.81,1,2.29,931263,Y4,,,0,13.752,clean
4,20,3,1.61,1,2.54,567019,Y4,,,0,13.573,clean
4,21,3,1.71,1,2.41,621110,Y2,,,0,13.324,clean
4,22,3,1.68,1,2.49,413060,Y4,,,0,13.253,clean
4,23,3,1.80,1,2.39,1194566,Y2,,,0,13.322,clean
4,24,3,1.57,1,2.38,707567,Y4,,,0,13.453,clean
4,25,3,1.85,1,2.55,1273066,Y4,,,0,13.570,clean
4,26,3,2.12,1,2.41,467688,Y2,,,0,13.409,clean
4,27,3,1.72,1,2.39,1122862,Y4,,,0,13.178,clean
4,28,3,1.86,1,2.53,130981,Y4,,,0,12.789,clean
4,29,3,1.68,1,2.30,534922,Y4,,,0,12.578,clean
4,30,3,2.03,1,2.41,723392,Y2,,,0,12.404,clean
4,31,3,1.91,1,2.55,605375,Y4,,,0,12.253,clean
4,32,3,2.94,1,2.80,102192,Y2,0.24/noise-like,0.24/noise-like,0,12.130,hump-note
4,33,3,1.72,1,2.25,1040071,Y4,,,0,11.945,clean
4,34,3,1.88,1,2.57,2146,Y2,,,0,11.786,clean
4,35,3,1.77,1,2.50,856787,Y4,,,0,11.652,clean
4,36,3,1.82,1,2.37,222534,Y4,,,0,11.498,clean
4,37,3,1.80,1,2.29,822902,Y2,,,0,11.471,clean
4,38,3,1.95,1,2.70,570059,Y2,,,0,11.491,clean
